,explanation,label,latency,match,prediction,row,score_copy,score_drop,type
170,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.73457031097496,1.0,[0.28694895 0.7130511 ],997-654,"[0.7065901, 0.7165544]","[0.710276, 0.29035684]",certa
171,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.195954210998025,1.0,[0.26677293 0.7332271 ],197-145,"[0.7686855, 0.79917926]","[0.71747744, 0.47863293]",certa
172,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.252845534996595,1.0,[0.31138128 0.6886187 ],941-874,"[0.6819343, 0.69338906]","[0.68747777, 0.49248955]",certa
173,"{'ltable_name': 0.325, 'ltable_description': 0.325, 'ltable_price': 0.325, 'rtable_name': 0.43, 'rtable_description': 0.43, 'rtable_price': 0.43, 'type': 'certa'}",0.0,13.227549313975032,1.0,[0.334475   0.66552496],711-783,"[0.7830975, 0.70936763]","[0.50566006, 0.47000447]",certa
174,"{'ltable_name': 0.415, 'ltable_description': 0.415, 'ltable_price': 0.415, 'rtable_name': 0.34, 'rtable_description': 0.34, 'rtable_price': 0.34, 'type': 'certa'}",0.0,13.610505749005824,1.0,[0.314884 0.685116],788-1012,"[0.6907086, 0.70124125]","[0.68860555, 0.47179818]",certa
175,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.672780547000002,1.0,[0.2136171  0.78638285],754-570,"[0.6914629, 0.72347623]","[0.7219306, 0.31993395]",certa
176,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,12.606263654015493,1.0,[0.2735495 0.7264505],329-883,"[0.7269682, 0.7061387]","[0.39389104, 0.3233769]",certa
177,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,13.935416706022806,1.0,[0.35202587 0.64797413],900-880,"[0.64625585, 0.66955924]","[0.64121276, 0.62465864]",certa
178,"{'ltable_name': 0.415, 'ltable_description': 0.415, 'ltable_price': 0.415, 'rtable_name': 0.34, 'rtable_description': 0.34, 'rtable_price': 0.34, 'type': 'certa'}",0.0,14.124665845010895,1.0,[0.30301434 0.69698566],590-716,"[0.69655025, 0.69525063]","[0.6971586, 0.4764355]",certa
179,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.193257850012742,1.0,[0.304841 0.695159],941-662,"[0.69740504, 0.6916189]","[0.65828544, 0.33359352]",certa
180,"{'ltable_name': 0.4225, 'rtable_name': 0.325, 'rtable_description': 0.1275, 'ltable_description': 0.1425, 'ltable_price': 0.1425, 'rtable_price': 0.1175, 'type': 'certa'}",0.0,15.992725557007361,1.0,[0.2814115 0.7185885],879-840,"[0.718477, 0.718477]","[0.7130938, 0.69332886]",certa
181,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,12.897181422973517,1.0,[0.29858324 0.7014168 ],567-719,"[0.70078415, 0.69851255]","[0.70203996, 0.28392434]",certa
182,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.405794503982179,1.0,[0.38969612 0.6103039 ],576-1000,"[0.5883479, 0.59578377]","[0.598484, 0.6315678]",certa
183,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,13.401911862019915,1.0,[0.29919416 0.70080584],342-1012,"[0.700966, 0.70360667]","[0.70095474, 0.484685]",certa
184,"{'ltable_name': 0.34, 'ltable_description': 0.34, 'ltable_price': 0.34, 'rtable_name': 0.415, 'rtable_description': 0.415, 'rtable_price': 0.415, 'type': 'certa'}",0.0,12.523787970014382,1.0,[0.4621887 0.5378113],851-819,"[0.5372371, 0.5237321]","[0.5347182, 0.5970118]",certa
185,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.01510605000658,1.0,[0.24522743 0.75477254],375-346,"[0.764626, 0.7738879]","[0.7559729, 0.48551846]",certa
186,"{'ltable_name': 0.3175, 'rtable_name': 0.4375, 'ltable_description': 0.1075, 'ltable_price': 0.1075, 'rtable_description': 0.1475, 'rtable_price': 0.1475, 'type': 'certa'}",0.0,15.103442765015643,1.0,[0.32850423 0.67149574],757-562,"[0.6769973, 0.6769973]","[0.6456485, 0.6655653]",certa
187,"{'ltable_name': 0.415, 'ltable_description': 0.415, 'ltable_price': 0.415, 'rtable_name': 0.34, 'rtable_description': 0.34, 'rtable_price': 0.34, 'type': 'certa'}",0.0,12.978059380024206,1.0,[0.3028949 0.6971051],764-301,"[0.69959503, 0.7071484]","[0.6985558, 0.48954952]",certa
188,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,12.992579261015635,1.0,[0.29138744 0.70861256],784-968,"[0.71027815, 0.7124955]","[0.7082678, 0.37718734]",certa
189,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,12.972731643007137,1.0,[0.29831162 0.70168835],672-117,"[0.7023743, 0.7031056]","[0.69379234, 0.4816125]",certa
190,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.008673073956743,1.0,[0.31452465 0.68547535],841-991,"[0.6880257, 0.67881876]","[0.67631847, 0.32263017]",certa
191,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,15.492719925998244,1.0,[0.27499896 0.72500104],482-578,"[0.72281224, 0.7632631]","[0.7148743, 0.4917772]",certa
192,"{'ltable_name': 0.36, 'rtable_name': 0.385, 'ltable_description': 0.12, 'ltable_price': 0.1225, 'rtable_description': 0.13, 'rtable_price': 0.13, 'type': 'certa'}",0.0,16.04307529696962,1.0,[0.32028413 0.67971593],757-843,"[0.6939782, 0.6939782]","[0.6291045, 0.6498077]",certa
193,"{'ltable_name': 0.39603960396039606, 'ltable_description': 0.39603960396039606, 'ltable_price': 0.39603960396039606, 'rtable_name': 0.3589108910891089, 'rtable_description': 0.3589108910891089, 'rtable_price': 0.3589108910891089, 'type': 'certa'}",0.0,13.103653341997415,1.0,[0.4036979  0.59630215],106-341,"[0.59049183, 0.59105766]","[0.62014925, 0.63116014]",certa
194,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,12.674013957032003,1.0,[0.36324367 0.6367563 ],807-544,"[0.6370957, 0.6308889]","[0.59269327, 0.4345521]",certa
195,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,12.781423659995198,1.0,[0.32337734 0.6766226 ],293-758,"[0.676844, 0.6902695]","[0.50870585, 0.46511468]",certa
196,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,12.81194243900245,1.0,[0.2801972 0.7198028],546-760,"[0.7070006, 0.7109304]","[0.7089947, 0.47754046]",certa
197,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.133505437988788,1.0,[0.3063767 0.6936233],841-629,"[0.7187653, 0.68505144]","[0.32064846, 0.30575666]",certa
198,"{'ltable_name': 0.475, 'ltable_description': 0.475, 'ltable_price': 0.475, 'rtable_name': 0.28, 'rtable_description': 0.28, 'rtable_price': 0.28, 'type': 'certa'}",0.0,16.97123891499359,1.0,[0.28668922 0.71331084],705-528,"[0.71018565, 0.7107711]","[0.7111608, 0.57909894]",certa
199,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,15.118629680015147,1.0,[0.2733038  0.72669625],444-573,"[0.71383435, 0.7437011]","[0.715016, 0.48210317]",certa
200,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.829350444022566,1.0,[0.45910943 0.5408906 ],845-827,"[0.5426446, 0.55473965]","[0.5652124, 0.67103636]",certa
201,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,13.466139121039305,1.0,[0.36704716 0.63295275],157-207,"[0.64353395, 0.60730964]","[0.691781, 0.6708825]",certa
202,"{'ltable_name': 0.4525, 'ltable_description': 0.4525, 'ltable_price': 0.4525, 'rtable_name': 0.3025, 'rtable_description': 0.3025, 'rtable_price': 0.3025, 'type': 'certa'}",0.0,13.007809207018,1.0,[0.2767037  0.72329634],1039-964,"[0.72814465, 0.75611854]","[0.67637146, 0.35002887]",certa
203,"{'ltable_name': 0.3175, 'ltable_description': 0.3175, 'ltable_price': 0.3175, 'rtable_name': 0.4375, 'rtable_description': 0.4375, 'rtable_price': 0.4375, 'type': 'certa'}",0.0,14.38438042497728,1.0,[0.26192132 0.73807865],574-399,"[0.7438638, 0.7052346]","[0.39090288, 0.28392434]",certa
204,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,12.886982747993898,1.0,[0.47265145 0.5273485 ],839-823,"[0.5288608, 0.54431695]","[0.5496631, 0.64247096]",certa
205,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.70866045699222,1.0,[0.3392631 0.6607369],900-907,"[0.63345283, 0.6074753]","[0.59844655, 0.52168757]",certa
206,"{'ltable_name': 0.3175, 'ltable_description': 0.3175, 'ltable_price': 0.3175, 'rtable_name': 0.4375, 'rtable_description': 0.4375, 'rtable_price': 0.4375, 'type': 'certa'}",0.0,12.28752816899214,1.0,[0.2977719 0.7022281],142-443,"[0.726978, 0.7028557]","[0.7344146, 0.38910332]",certa
207,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,12.388927595980931,1.0,[0.2984139  0.70158607],713-949,"[0.697733, 0.70065314]","[0.6419527, 0.46737015]",certa
208,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,12.381683807994705,1.0,[0.29034826 0.70965177],997-846,"[0.7049056, 0.712889]","[0.70724577, 0.29995286]",certa
209,"{'ltable_name': 0.34, 'ltable_description': 0.34, 'ltable_price': 0.34, 'rtable_name': 0.415, 'rtable_description': 0.415, 'rtable_price': 0.415, 'type': 'certa'}",0.0,12.27649002301041,1.0,[0.31593353 0.6840664 ],906-587,"[0.70077026, 0.6772051]","[0.36564055, 0.39418644]",certa
210,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,12.404582847026177,1.0,[0.26022696 0.73977304],453-580,"[0.7317482, 0.73795295]","[0.7477635, 0.49449328]",certa
211,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,12.73204163601622,1.0,[0.46310496 0.53689504],845-817,"[0.53583497, 0.52334726]","[0.5527525, 0.60874665]",certa
212,"{'ltable_name': 0.37, 'rtable_name': 0.385, 'ltable_description': 0.125, 'ltable_price': 0.125, 'rtable_description': 0.13, 'rtable_price': 0.13, 'type': 'certa'}",0.0,15.991046508017462,1.0,[0.29646137 0.70353866],638-889,"[0.7046691, 0.7046691]","[0.65475875, 0.6497326]",certa
213,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,14.040230889979284,1.0,[0.2739628 0.7260372],280-301,"[0.7124743, 0.71019334]","[0.7334087, 0.33399817]",certa
214,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,12.531867587997112,1.0,[0.3478612  0.65213877],714-325,"[0.764914, 0.71499133]","[0.48030743, 0.45109698]",certa
215,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,12.725680489034858,1.0,[0.2972782 0.7027218],618-649,"[0.7010094, 0.7008003]","[0.70192057, 0.2964363]",certa
216,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,12.714671157998964,1.0,[0.2949666 0.7050334],619-699,"[0.7038532, 0.7058849]","[0.7041686, 0.3824858]",certa
217,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,12.304838489973918,1.0,[0.46140307 0.5385969 ],851-814,"[0.5386696, 0.52360153]","[0.5638456, 0.62927866]",certa
218,"{'ltable_name': 0.34405940594059403, 'ltable_description': 0.34405940594059403, 'ltable_price': 0.34405940594059403, 'rtable_name': 0.41089108910891087, 'rtable_description': 0.41089108910891087, 'rtable_price': 0.41089108910891087, 'type': 'certa'}",0.0,12.876196063996758,1.0,[0.32870105 0.6712989 ],42-801,"[0.7051092, 0.69316006]","[0.65786636, 0.6043924]",certa
219,"{'ltable_name': 0.295, 'ltable_description': 0.295, 'ltable_price': 0.295, 'rtable_name': 0.46, 'rtable_description': 0.46, 'rtable_price': 0.46, 'type': 'certa'}",0.0,12.83781616500346,1.0,[0.30217922 0.6978208 ],487-511,"[0.69562876, 0.6861562]","[0.69216853, 0.2855596]",certa
220,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.357050330960192,1.0,[0.33648062 0.66351944],901-630,"[0.6689905, 0.7041242]","[0.6513571, 0.60933244]",certa
221,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,12.947196328954305,1.0,[0.35243508 0.64756495],437-751,"[0.6495347, 0.667855]","[0.6555464, 0.6444098]",certa
222,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,12.784628349007107,1.0,[0.32795492 0.6720451 ],712-783,"[0.6350703, 0.65468484]","[0.66682404, 0.6204121]",certa
223,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,13.033906947996002,1.0,[0.30398473 0.6960153 ],282-359,"[0.70914423, 0.6739392]","[0.7051171, 0.71648526]",certa
224,"{'ltable_name': 0.37376237623762376, 'ltable_description': 0.37376237623762376, 'ltable_price': 0.37376237623762376, 'rtable_name': 0.3811881188118812, 'rtable_description': 0.3811881188118812, 'rtable_price': 0.3811881188118812, 'type': 'certa'}",0.0,12.228622130001895,1.0,[0.26196736 0.73803264],96-964,"[0.7287668, 0.72090983]","[0.3115153, 0.28392434]",certa
225,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.20078235398978,1.0,[0.3005639 0.6994361],535-21,"[0.69932747, 0.7059072]","[0.69782305, 0.46016085]",certa
226,"{'ltable_name': 0.325, 'rtable_name': 0.43, 'ltable_description': 0.11, 'ltable_price': 0.11, 'rtable_description': 0.145, 'rtable_price': 0.145, 'type': 'certa'}",0.0,16.211768392007798,1.0,[0.33951363 0.6604864 ],654-556,"[0.6623981, 0.6623981]","[0.66133934, 0.6858474]",certa
227,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,12.856412825000007,1.0,[0.23250249 0.7674975 ],510-546,"[0.7791202, 0.7893263]","[0.76929975, 0.47554678]",certa
228,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,12.585678395000286,1.0,[0.19746155 0.80253845],135-433,"[0.82191044, 0.73246944]","[0.64037716, 0.36443055]",certa
229,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.05499468400376,1.0,[0.31208307 0.6879169 ],487-991,"[0.69528806, 0.687849]","[0.67854685, 0.3066329]",certa
230,"{'ltable_name': 0.43, 'ltable_description': 0.43, 'ltable_price': 0.43, 'rtable_name': 0.325, 'rtable_description': 0.325, 'rtable_price': 0.325, 'type': 'certa'}",0.0,12.861328213999514,1.0,[0.35013425 0.64986575],435-91,"[0.6499419, 0.6496036]","[0.6526378, 0.68872577]",certa
231,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.185089219012298,1.0,[0.29537916 0.70462084],685-629,"[0.7030455, 0.71856046]","[0.702498, 0.48046944]",certa
232,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.074073712050449,1.0,[0.30302402 0.696976  ],651-901,"[0.67536587, 0.6680138]","[0.5406185, 0.41914472]",certa
233,"{'ltable_name': 0.31, 'ltable_description': 0.31, 'ltable_price': 0.31, 'rtable_name': 0.445, 'rtable_description': 0.445, 'rtable_price': 0.445, 'type': 'certa'}",0.0,12.536434463982005,1.0,[0.3031651 0.6968349],653-901,"[0.6753704, 0.6678357]","[0.54050475, 0.41912702]",certa
234,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,12.924365366983693,1.0,[0.2801242 0.7198758],999-635,"[0.72021085, 0.7233443]","[0.69677305, 0.28905147]",certa
235,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,13.699418079981115,1.0,[0.30786714 0.69213283],934-1030,"[0.6812537, 0.67808527]","[0.6425266, 0.33979326]",certa
236,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,13.427253102010582,1.0,[0.29281893 0.7071811 ],580-693,"[0.70786005, 0.70540464]","[0.7087001, 0.3543133]",certa
237,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,12.791951361985411,1.0,[0.1936299 0.8063701],754-351,"[0.77114534, 0.7829218]","[0.75346243, 0.30336046]",certa
238,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,19.347225978970528,1.0,[0.31313974 0.68686026],825-619,"[0.68298435, 0.6958336]","[0.6860198, 0.44875905]",certa
239,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,13.860934456984978,1.0,[0.3453948  0.65460527],1007-424,"[0.6236859, 0.56977344]","[0.6460479, 0.6195252]",certa
