,explanation,label,latency,match,prediction,row,score_copy,score_drop,type
156,"{'ltable_description': 0.16748478044888798, 'ltable_name': 0.12331394289753268, 'ltable_price': 0.0, 'rtable_description': -0.05901171064802577, 'rtable_name': 0.0, 'rtable_price': 0.1589486296155623, 'type': 'shap'}",0.0,6.5060159509885125,1.0,[0.36331752 0.63668245],902-732,"[0.6792034, 0.67743903]","[0.70150876, 0.6965203]",shap
157,"{'ltable_description': 0.09601577982306453, 'ltable_name': 0.05998744219541563, 'ltable_price': 0.2197658631205558, 'rtable_description': 0.10893929973244687, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.510578732995782,1.0,[0.27988294 0.7201171 ],491-1012,"[0.7201171, 0.72145015]","[0.7131381, 0.77614063]",shap
158,"{'ltable_description': 0.21716882562998568, 'ltable_name': 0.0, 'ltable_price': -0.07503407701398387, 'rtable_description': 0.0, 'rtable_name': 0.14775641233180525, 'rtable_price': 0.16892156876849385, 'type': 'shap'}",0.0,6.5797975229797885,1.0,[0.32119521 0.6788048 ],825-584,"[0.6825661, 0.6825661]","[0.7770152, 0.76946646]",shap
159,"{'ltable_description': 0.0, 'ltable_name': 0.20485178977251048, 'ltable_price': 0.13652773976326, 'rtable_description': 0.1360041001439094, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.154789994005114,1.0,[0.31139773 0.68860227],902-980,"[0.70773345, 0.72659326]","[0.6776461, 0.67995065]",shap
160,"{'ltable_description': 0.1474312502425164, 'ltable_name': 0.0, 'ltable_price': 0.05372964610811318, 'rtable_description': 0.2133199173398316, 'rtable_name': 0.028534062555991113, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.0409532329649664,1.0,[0.32091257 0.6790874 ],906-662,"[0.6749112, 0.6749112]","[0.6810478, 0.8073389]",shap
161,"{'ltable_description': 0.2239376672688457, 'ltable_name': 0.0, 'ltable_price': 0.07250190379718932, 'rtable_description': 0.0, 'rtable_name': 0.15395525427328227, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.93297366797924,1.0,[0.37131307 0.6286869 ],987-1000,"[0.7108439, 0.7420713]","[0.70849633, 0.70585436]",shap
162,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.1325235138698058, 'rtable_description': 0.07742319729111413, 'rtable_name': 0.16026985337517471, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.062078698014375,1.0,[0.43169078 0.5683091 ],863-5,"[0.569567, 0.5613481]","[0.5364149, 0.5074812]",shap
163,"{'ltable_description': 0.12055719091046237, 'ltable_name': 0.20320926052908744, 'ltable_price': 0.12413046244652043, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.549975384026766,1.0,[0.4720554 0.5279446],846-818,"[0.53043973, 0.53043973]","[0.551616, 0.54578424]",shap
164,"{'ltable_description': 0.19469629259185595, 'ltable_name': 0.0, 'ltable_price': 0.11412762953879982, 'rtable_description': 0.18446020653273187, 'rtable_name': -0.06703067457422296, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.170446988020558,1.0,[0.29389372 0.7061063 ],865-538,"[0.7237196, 0.7237196]","[0.7338812, 0.74166685]",shap
165,"{'ltable_description': 0.15920258536934853, 'ltable_name': 0.20454157531261427, 'ltable_price': 0.20467639654874786, 'rtable_description': 0.2043954098224639, 'rtable_name': -0.44530917033553075, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.204691234976053,1.0,[0.314338 0.685662],564-313,"[0.7043102, 0.75346005]","[0.67247814, 0.6611003]",shap
166,"{'ltable_description': 0.0, 'ltable_name': 0.014511923808604513, 'ltable_price': 0.11057350722607222, 'rtable_description': 0.06907221240457154, 'rtable_name': 0.0, 'rtable_price': 0.04991379666142157, 'type': 'shap'}",0.0,5.657325710984878,1.0,[0.3751685 0.6248315],229-877,"[0.6182949, 0.6089713]","[0.60733294, 0.60574394]",shap
167,"{'ltable_description': 0.06354105034470559, 'ltable_name': 0.14545045730471615, 'ltable_price': 0.14541806218028064, 'rtable_description': -0.034752526015043306, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.9446039230097085,1.0,[0.30474865 0.69525135],708-717,"[0.6985046, 0.70870215]","[0.669868, 0.6581417]",shap
168,"{'ltable_description': 0.0, 'ltable_name': 0.3454237610206885, 'ltable_price': 0.09688595036899347, 'rtable_description': 0.0806371088518816, 'rtable_name': 0.008885849619612973, 'rtable_price': -0.13795586276755634, 'type': 'shap'}",0.0,5.6693690799875185,1.0,[0.30505782 0.6949422 ],594-640,"[0.6974503, 0.6974503]","[0.69701755, 0.68666255]",shap
169,"{'ltable_description': 0.0, 'ltable_name': 0.22171201712376362, 'ltable_price': 0.08639284315141468, 'rtable_description': 0.1243295510234059, 'rtable_name': -0.011411920439552525, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.753801336977631,1.0,[0.30468187 0.6953182 ],865-936,"[0.69458723, 0.67870635]","[0.6941441, 0.72297406]",shap
170,"{'ltable_description': 0.0, 'ltable_name': 0.19910987212967401, 'ltable_price': 0.0, 'rtable_description': -0.09787100528295228, 'rtable_name': 0.18587076588032353, 'rtable_price': 0.16349613345013214, 'type': 'shap'}",0.0,5.9634067379520275,1.0,[0.28694895 0.7130511 ],997-654,"[0.7065901, 0.7065901]","[0.710276, 0.7096368]",shap
171,"{'ltable_description': -0.017281240434260214, 'ltable_name': 0.1739345179780111, 'ltable_price': 0.0, 'rtable_description': 0.1268308115569321, 'rtable_name': 0.0, 'rtable_price': 0.16756436077324122, 'type': 'shap'}",0.0,6.067521263030358,1.0,[0.26677293 0.7332271 ],197-145,"[0.7686855, 0.7613227]","[0.71747744, 0.7027062]",shap
172,"{'ltable_description': 0.0, 'ltable_name': 0.07147923400625592, 'ltable_price': 0.0, 'rtable_description': 0.09105385676957663, 'rtable_name': 0.13245085899252443, 'rtable_price': 0.14737003017682582, 'type': 'shap'}",0.0,6.139469702029601,1.0,[0.31138128 0.6886187 ],941-874,"[0.6818223, 0.6923359]","[0.67578626, 0.68613034]",shap
173,"{'ltable_description': 0.23439636979997155, 'ltable_name': 0.1501112526804208, 'ltable_price': 0.0, 'rtable_description': 0.12199814926087865, 'rtable_name': -0.044850377306342226, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.2783641800051555,1.0,[0.334475   0.66552496],711-783,"[0.694914, 0.65411747]","[0.6917958, 0.61870426]",shap
174,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.2221203774213791, 'rtable_description': 0.22213250234723092, 'rtable_name': 0.2217527052760124, 'rtable_price': -0.232938425987959, 'type': 'shap'}",0.0,6.973087587975897,1.0,[0.314884 0.685116],788-1012,"[0.6766383, 0.6766383]","[0.7557362, 0.7520513]",shap
175,"{'ltable_description': 0.0, 'ltable_name': 0.08321787765249605, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.058907862883061136, 'rtable_price': 0.20364004503935582, 'type': 'shap'}",0.0,6.750682552985381,1.0,[0.2136171  0.78638285],754-570,"[0.7928572, 0.7026044]","[0.783142, 0.71813226]",shap
176,"{'ltable_description': 0.17077304915948352, 'ltable_name': 0.0, 'ltable_price': 0.13888992930000468, 'rtable_description': 0.08958080966364257, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.4628171880031005,1.0,[0.2735495 0.7264505],329-883,"[0.74492437, 0.7465282]","[0.74248666, 0.7401448]",shap
177,"{'ltable_description': -0.007730781883001275, 'ltable_name': 0.0, 'ltable_price': 0.19535291410982597, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.19405747838318352, 'type': 'shap'}",0.0,6.7787172450334765,1.0,[0.35202587 0.64797413],900-880,"[0.6510687, 0.6510687]","[0.641249, 0.6437466]",shap
178,"{'ltable_description': -0.12012398173411698, 'ltable_name': 0.0, 'ltable_price': 0.1167690226435662, 'rtable_description': 0.09046006033817937, 'rtable_name': 0.16863159865140914, 'rtable_price': 0.05163230995337159, 'type': 'shap'}",0.0,5.8339889630442485,1.0,[0.30301434 0.69698566],590-716,"[0.701124, 0.701124]","[0.6527269, 0.6431126]",shap
179,"{'ltable_description': 0.22926575774183638, 'ltable_name': 0.0, 'ltable_price': 0.0989265626898178, 'rtable_description': 0.0, 'rtable_name': 0.12531398657422804, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.961085437971633,1.0,[0.304841 0.695159],941-662,"[0.7098458, 0.7123581]","[0.7139074, 0.672055]",shap
180,"{'ltable_description': 0.18927237913012504, 'ltable_name': 0.0, 'ltable_price': 0.2051268983383972, 'rtable_description': 0.1542937546471755, 'rtable_name': 0.0, 'rtable_price': -0.03037680670619003, 'type': 'shap'}",0.0,5.515268513001502,1.0,[0.2814115 0.7185885],879-840,"[0.7393574, 0.7594126]","[0.71162456, 0.78011674]",shap
181,"{'ltable_description': 0.0, 'ltable_name': 0.2090582236647605, 'ltable_price': 0.20902592658996588, 'rtable_description': 0.19219021022319793, 'rtable_name': 0.23398662219444916, 'rtable_price': -0.41334179619948075, 'type': 'shap'}",0.0,6.03679376502987,1.0,[0.29858324 0.7014168 ],567-719,"[0.70078415, 0.70078415]","[0.70203996, 0.67946273]",shap
182,"{'ltable_description': 0.22804654323628964, 'ltable_name': 0.08983276944075314, 'ltable_price': 0.0, 'rtable_description': 0.1312926637700626, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.675827662984375,1.0,[0.38969612 0.6103039 ],576-1000,"[0.6720425, 0.6720425]","[0.67058337, 0.6700554]",shap
183,"{'ltable_description': 0.13486398454322385, 'ltable_name': 0.0, 'ltable_price': -0.010003917868747214, 'rtable_description': 0.1527540346633557, 'rtable_name': 0.1990959958558856, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.220598327985499,1.0,[0.29919416 0.70080584],342-1012,"[0.64170283, 0.6408611]","[0.6797041, 0.5068303]",shap
184,"{'ltable_description': 0.1935194450430573, 'ltable_name': 0.1057005651667714, 'ltable_price': 0.0, 'rtable_description': 0.07806363559328014, 'rtable_name': 0.0, 'rtable_price': 0.08311832255683838, 'type': 'shap'}",0.0,5.498280750005506,1.0,[0.4621887 0.5378113],851-819,"[0.54617244, 0.54758984]","[0.5477139, 0.66180664]",shap
185,"{'ltable_description': 0.0, 'ltable_name': 0.451967757398432, 'ltable_price': -0.25230631793087177, 'rtable_description': 0.04611197823827912, 'rtable_name': 0.15928383372046734, 'rtable_price': 0.0972308677705851, 'type': 'shap'}",0.0,5.591448956052773,1.0,[0.24522743 0.75477254],375-346,"[0.764626, 0.764626]","[0.7559729, 0.5075308]",shap
186,"{'ltable_description': 0.24213186820348107, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.28140620092550905, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.554693932004739,1.0,[0.32850423 0.67149574],757-562,"[0.6769973, 0.6931867]","[0.6456485, 0.7728137]",shap
187,"{'ltable_description': 0.11950849240476424, 'ltable_name': 0.2354070447114382, 'ltable_price': -0.25292002822865145, 'rtable_description': 0.08899657525799487, 'rtable_name': 0.0, 'rtable_price': 0.19878583073616035, 'type': 'shap'}",0.0,5.92112338898005,1.0,[0.3028949 0.6971051],764-301,"[0.69959503, 0.69750154]","[0.6985558, 0.6893078]",shap
188,"{'ltable_description': 0.0, 'ltable_name': 0.18233138993382456, 'ltable_price': 0.009710171166807419, 'rtable_description': 0.0, 'rtable_name': 0.20400820534676306, 'rtable_price': 0.048854279015213276, 'type': 'shap'}",0.0,5.4461200420046225,1.0,[0.29138744 0.70861256],784-968,"[0.7084973, 0.7084973]","[0.5246508, 0.52507764]",shap
189,"{'ltable_description': 0.0, 'ltable_name': 0.09967740835113946, 'ltable_price': 0.0, 'rtable_description': 0.14922787496989418, 'rtable_name': 0.0684822540391577, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.428124127036426,1.0,[0.29831162 0.70168835],672-117,"[0.7003207, 0.7009754]","[0.7023572, 0.6943492]",shap
190,"{'ltable_description': 0.2141345768315452, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.11151141021932867, 'rtable_name': 0.0, 'rtable_price': 0.1106095436641148, 'type': 'shap'}",0.0,6.167538115987554,1.0,[0.31452465 0.68547535],841-991,"[0.70551395, 0.70551395]","[0.8037148, 0.8053128]",shap
191,"{'ltable_description': 0.16165456719696517, 'ltable_name': 0.0, 'ltable_price': 0.1243491282686591, 'rtable_description': 0.0, 'rtable_name': 0.11731931533664469, 'rtable_price': 0.0, 'type': 'shap'}",0.0,8.348419730958994,1.0,[0.27499896 0.72500104],482-578,"[0.7740705, 0.77898055]","[0.78928614, 0.7869904]",shap
192,"{'ltable_description': 0.2708752545714377, 'ltable_name': 0.18483315974473968, 'ltable_price': 0.18473704308271421, 'rtable_description': -0.3706988170742993, 'rtable_name': 0.2632546794414523, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.436730608984362,1.0,[0.32028413 0.67971593],757-843,"[0.7279857, 0.73763466]","[0.8014378, 0.75424296]",shap
193,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.12162290717164677, 'rtable_name': 0.0, 'rtable_price': 0.0763102463384469, 'type': 'shap'}",0.0,5.5881150079658255,1.0,[0.4036979  0.59630215],106-341,"[0.59540933, 0.60656554]","[0.5963658, 0.582807]",shap
194,"{'ltable_description': 0.14888225001593425, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.06543231045206388, 'rtable_name': 0.13512883168955647, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.811828545003664,1.0,[0.36324367 0.6367563 ],807-544,"[0.6164776, 0.6176738]","[0.6468331, 0.62199855]",shap
195,"{'ltable_description': 0.0, 'ltable_name': 0.13817504052072765, 'ltable_price': 0.0, 'rtable_description': 0.1390155366435647, 'rtable_name': 0.08472455047070976, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.935796850011684,1.0,[0.32337734 0.6766226 ],293-758,"[0.6902272, 0.6907568]","[0.6954712, 0.702083]",shap
196,"{'ltable_description': -0.4027961304783822, 'ltable_name': 0.20002655655145646, 'ltable_price': 0.20001740962266923, 'rtable_description': 0.2002695389091969, 'rtable_name': 0.18163106516003608, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.747711547999643,1.0,[0.2801972 0.7198028],546-760,"[0.716533, 0.7029147]","[0.7305097, 0.7200405]",shap
197,"{'ltable_description': 0.20112638530822902, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.18127175929454653, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.79278813500423,1.0,[0.3063767 0.6936233],841-629,"[0.77518725, 0.77518725]","[0.8103302, 0.81226814]",shap
198,"{'ltable_description': 0.0, 'ltable_name': 0.10399944562737543, 'ltable_price': 0.0, 'rtable_description': 0.18089111376099465, 'rtable_name': 0.0, 'rtable_price': 0.05163233392122313, 'type': 'shap'}",0.0,7.251572715991642,1.0,[0.28668922 0.71331084],705-528,"[0.72067976, 0.7150165]","[0.7366425, 0.73512715]",shap
199,"{'ltable_description': 0.07206920432192943, 'ltable_name': 0.05646174141338889, 'ltable_price': 0.11255507799131528, 'rtable_description': 0.07505783757993145, 'rtable_name': 0.07507302890930867, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.023255389009137,1.0,[0.2733038  0.72669625],444-573,"[0.74728847, 0.76968527]","[0.7195765, 0.74696726]",shap
200,"{'ltable_description': 0.1923026183247566, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.17663497269153597, 'rtable_name': 0.0, 'rtable_price': 0.11213514894247056, 'type': 'shap'}",0.0,5.8958364790305495,1.0,[0.45910943 0.5408906 ],845-827,"[0.5531308, 0.5531308]","[0.5538124, 0.5540975]",shap
201,"{'ltable_description': 0.14746651446819303, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.15958084821701055, 'rtable_name': 0.07310745139916734, 'rtable_price': -0.13481713291009273, 'type': 'shap'}",0.0,5.991872105980292,1.0,[0.36704716 0.63295275],157-207,"[0.60645205, 0.60645205]","[0.6302217, 0.6494687]",shap
202,"{'ltable_description': 0.0, 'ltable_name': 0.22929228720756667, 'ltable_price': 0.141166016803338, 'rtable_description': -0.13216324363763543, 'rtable_name': 0.0, 'rtable_price': 0.16462561907676582, 'type': 'shap'}",0.0,5.680554567021318,1.0,[0.2767037  0.72329634],1039-964,"[0.72814465, 0.7441267]","[0.67637146, 0.71191716]",shap
203,"{'ltable_description': 0.05318259139855708, 'ltable_name': 0.2121311915914218, 'ltable_price': 0.21109501272439946, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.6301715960144065,1.0,[0.26192132 0.73807865],574-399,"[0.73830146, 0.737631]","[0.73521525, 0.70238245]",shap
204,"{'ltable_description': -0.062088465094566336, 'ltable_name': -0.07492514312267284, 'ltable_price': 0.20270931452512736, 'rtable_description': 0.0, 'rtable_name': 0.19529174864292126, 'rtable_price': 0.2040145018696785, 'type': 'shap'}",0.0,5.425380244036205,1.0,[0.47265145 0.5273485 ],839-823,"[0.5273485, 0.5273485]","[0.5115493, 0.502672]",shap
205,"{'ltable_description': 0.2209758472750927, 'ltable_name': 0.2026202565328828, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': -0.03280800940661599, 'type': 'shap'}",0.0,6.617408529971726,1.0,[0.3392631 0.6607369],900-907,"[0.7007197, 0.7382104]","[0.7602428, 0.62867093]",shap
206,"{'ltable_description': 0.18525211125612256, 'ltable_name': 0.0, 'ltable_price': -0.26514042203625043, 'rtable_description': 0.1331914184490839, 'rtable_name': 0.13705372557044032, 'rtable_price': 0.13297173748413726, 'type': 'shap'}",0.0,5.34620047302451,1.0,[0.2977719 0.7022281],142-443,"[0.7313118, 0.75461656]","[0.7476578, 0.7719341]",shap
207,"{'ltable_description': 0.04407719612121583, 'ltable_name': 0.0, 'ltable_price': 0.14726977162063115, 'rtable_description': 0.13687848217785362, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.836797817028128,1.0,[0.2984139  0.70158607],713-949,"[0.70158607, 0.70231885]","[0.6893361, 0.71574414]",shap
208,"{'ltable_description': 0.21678684737819887, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.05642652268593128, 'rtable_price': 0.13128850140250647, 'type': 'shap'}",0.0,5.868185016035568,1.0,[0.29034826 0.70965177],997-846,"[0.7174572, 0.7164028]","[0.72241795, 0.70508164]",shap
209,"{'ltable_description': 0.016501366606465118, 'ltable_name': 0.0, 'ltable_price': 0.13417172505899716, 'rtable_description': 0.18449187016045615, 'rtable_name': 0.07315148769705365, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.401597103045788,1.0,[0.31593353 0.6840664 ],906-587,"[0.6726365, 0.6882747]","[0.7078944, 0.7033559]",shap
210,"{'ltable_description': 0.25307359258545203, 'ltable_name': 0.048743554423464064, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.12957553876207234, 'type': 'shap'}",0.0,5.815378469007555,1.0,[0.26022696 0.73977304],453-580,"[0.7618804, 0.7576936]","[0.7482941, 0.74135005]",shap
211,"{'ltable_description': 0.2717966512441635, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.15879586124420164, 'rtable_name': 0.029232542514801008, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.198873351968359,1.0,[0.46310496 0.53689504],845-817,"[0.5450226, 0.5450226]","[0.54736406, 0.54948515]",shap
212,"{'ltable_description': 0.19238443414370227, 'ltable_name': 0.0, 'ltable_price': 0.11850634078184749, 'rtable_description': 0.1778158079087733, 'rtable_name': 0.0289727073411149, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.53963507298613,1.0,[0.29646137 0.70353866],638-889,"[0.7124359, 0.7124359]","[0.76004547, 0.76952684]",shap
213,"{'ltable_description': -0.01813242665181558, 'ltable_name': 0.10289297588169571, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.1733080694327752, 'rtable_price': 0.15359790991991756, 'type': 'shap'}",0.0,5.780766099982429,1.0,[0.2739628 0.7260372],280-301,"[0.7266313, 0.7201974]","[0.66846985, 0.6644974]",shap
214,"{'ltable_description': 0.16669431649148458, 'ltable_name': 0.0, 'ltable_price': 0.1616084330528975, 'rtable_description': 0.0, 'rtable_name': 0.14477891489863393, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.5749546510051005,1.0,[0.3478612  0.65213877],714-325,"[0.69126016, 0.69126016]","[0.68807244, 0.6800285]",shap
215,"{'ltable_description': 0.18394773751497273, 'ltable_name': 0.20922603458166142, 'ltable_price': 0.20919695347547518, 'rtable_description': -0.3901964755853019, 'rtable_name': 0.0, 'rtable_price': 0.22238427688678108, 'type': 'shap'}",0.0,5.725639095995575,1.0,[0.2972782 0.7027218],618-649,"[0.70056957, 0.7030051]","[0.69429636, 0.67253035]",shap
216,"{'ltable_description': 0.084162129163742, 'ltable_name': 0.03797488421201711, 'ltable_price': 0.0, 'rtable_description': 0.17348433822393416, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.379891594988294,1.0,[0.2949666 0.7050334],619-699,"[0.70233727, 0.70233727]","[0.7067363, 0.7440056]",shap
217,"{'ltable_description': 0.0, 'ltable_name': 0.21205476028389403, 'ltable_price': 0.0, 'rtable_description': 0.11565564440356357, 'rtable_name': 0.0, 'rtable_price': 0.1299848571485943, 'type': 'shap'}",0.0,5.249435756006278,1.0,[0.46140307 0.5385969 ],851-814,"[0.5407274, 0.5407274]","[0.55892605, 0.5488292]",shap
218,"{'ltable_description': 0.0, 'ltable_name': 0.08259157155568772, 'ltable_price': 0.0, 'rtable_description': 0.13786371968113462, 'rtable_name': 0.0, 'rtable_price': 0.16840578499894882, 'type': 'shap'}",0.0,5.4884875700226985,1.0,[0.32870105 0.6712989 ],42-801,"[0.6712989, 0.6592248]","[0.6682036, 0.66251224]",shap
219,"{'ltable_description': 0.20468086117698303, 'ltable_name': 0.0, 'ltable_price': 0.05957816735390686, 'rtable_description': 0.19069948604029996, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.3368664409499615,1.0,[0.30217922 0.6978208 ],487-511,"[0.72535104, 0.72535104]","[0.74423397, 0.75641036]",shap
220,"{'ltable_description': -0.19767348837657028, 'ltable_name': 0.19424405097961406, 'ltable_price': 0.17369724536039796, 'rtable_description': 0.0, 'rtable_name': 0.08231092687512992, 'rtable_price': 0.1460383700493907, 'type': 'shap'}",0.0,6.134828935959376,1.0,[0.33648062 0.66351944],901-630,"[0.6689905, 0.6797169]","[0.6513571, 0.64552236]",shap
221,"{'ltable_description': 0.11338084310293206, 'ltable_name': 0.06640119552612278, 'ltable_price': 0.0, 'rtable_description': 0.06549280434846894, 'rtable_name': 0.03529028654098515, 'rtable_price': 0.13480666220188137, 'type': 'shap'}",0.0,5.3251766369794495,1.0,[0.35243508 0.64756495],437-751,"[0.620558, 0.6234436]","[0.64947957, 0.6493257]",shap
222,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.10013316051827542, 'rtable_description': 0.22462421346373027, 'rtable_name': 0.0, 'rtable_price': 0.12879238480991784, 'type': 'shap'}",0.0,5.536532570957206,1.0,[0.32795492 0.6720451 ],712-783,"[0.6225815, 0.6225815]","[0.6717594, 0.6651512]",shap
223,"{'ltable_description': 0.0, 'ltable_name': 0.16855423467915226, 'ltable_price': 0.07895168484711068, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.03803879003699234, 'type': 'shap'}",0.0,5.379912198986858,1.0,[0.30398473 0.6960153 ],282-359,"[0.69351125, 0.69351125]","[0.70632803, 0.69663846]",shap
224,"{'ltable_description': 0.1203081890811091, 'ltable_name': 0.0, 'ltable_price': 0.12074677350728404, 'rtable_description': 0.05619067031404246, 'rtable_name': 0.0, 'rtable_price': 0.07819802056188169, 'type': 'shap'}",0.0,5.240889429987874,1.0,[0.26196736 0.73803264],96-964,"[0.73044705, 0.7401451]","[0.70649785, 0.7428432]",shap
225,"{'ltable_description': 0.2176469484146903, 'ltable_name': 0.0, 'ltable_price': 0.22389978869872929, 'rtable_description': 0.23884502340765557, 'rtable_name': 0.0, 'rtable_price': -0.2265620387126417, 'type': 'shap'}",0.0,5.770526779990178,1.0,[0.3005639 0.6994361],535-21,"[0.69191676, 0.69191676]","[0.78500295, 0.77617884]",shap
226,"{'ltable_description': 0.2629073377251625, 'ltable_name': 0.0, 'ltable_price': 0.17367238825559617, 'rtable_description': 0.0, 'rtable_name': 0.07504677212238309, 'rtable_price': 0.0, 'type': 'shap'}",0.0,6.13631761202123,1.0,[0.33951363 0.6604864 ],654-556,"[0.6632309, 0.6632309]","[0.6790714, 0.6670854]",shap
227,"{'ltable_description': 0.24728864059500077, 'ltable_name': 0.019976639462553902, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.20165484769188835, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.564124751021154,1.0,[0.23250249 0.7674975 ],510-546,"[0.77536774, 0.74196756]","[0.77877647, 0.7750961]",shap
228,"{'ltable_description': -0.291917752871911, 'ltable_name': 0.37795282311737555, 'ltable_price': -0.07166564156611754, 'rtable_description': 0.19511637004713223, 'rtable_name': 0.0, 'rtable_price': 0.17500017737348872, 'type': 'shap'}",0.0,5.358385987987276,1.0,[0.19746155 0.80253845],135-433,"[0.8034932, 0.7379248]","[0.7791209, 0.7337009]",shap
229,"{'ltable_description': 0.07003055647015563, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.13808098874986174, 'rtable_name': 0.076730049699545, 'rtable_price': 0.13747699894011012, 'type': 'shap'}",0.0,6.140720789029729,1.0,[0.31208307 0.6879169 ],487-991,"[0.6792905, 0.6664314]","[0.71014625, 0.7351872]",shap
230,"{'ltable_description': 0.0, 'ltable_name': 0.14494444340467455, 'ltable_price': 0.06368667095899577, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0, 'type': 'shap'}",0.0,5.283764811989386,1.0,[0.35013425 0.64986575],435-91,"[0.6499419, 0.6429911]","[0.6526378, 0.63616204]",shap
231,"{'ltable_description': 0.13940814245131705, 'ltable_name': 0.09393299441183763, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.15503875107534476, 'type': 'shap'}",0.0,6.490876067022327,1.0,[0.29537916 0.70462084],685-629,"[0.7049043, 0.7213701]","[0.69980913, 0.7267928]",shap
232,"{'ltable_description': 0.2159959080815315, 'ltable_name': 0.0, 'ltable_price': 0.2245961841940879, 'rtable_description': -0.44936735816299883, 'rtable_name': 0.23035653121769425, 'rtable_price': 0.22464451313018782, 'type': 'shap'}",0.0,5.464757849986199,1.0,[0.30302402 0.696976  ],651-901,"[0.67536587, 0.6747098]","[0.5406185, 0.5739538]",shap
233,"{'ltable_description': 0.3941048174856173, 'ltable_name': 0.0, 'ltable_price': 0.20685138315923765, 'rtable_description': -0.2124068729675589, 'rtable_name': 0.0, 'rtable_price': 0.057473377758456734, 'type': 'shap'}",0.0,5.556954673025757,1.0,[0.3031651 0.6968349],653-901,"[0.71903443, 0.7237116]","[0.72020483, 0.7026693]",shap
