,explanation,label,latency,match,prediction,row,score_copy,score_drop,type
144,"{'ltable_description': 0.29132477964756237, 'ltable_name': 0.0013163543980568302, 'ltable_price': -0.013687146235481609, 'rtable_description': 0.12374632319717424, 'rtable_name': -0.019538097006044988, 'rtable_price': -0.0036068640421181527, 'type': 'landmark'}",0.0,15.344724374008365,1.0,[0.26821566 0.73178434],890-551,"[0.7331603, 0.7331603]","[0.7338045, 0.7404]",landmark
145,"{'ltable_description': 0.1922784005679711, 'ltable_name': 0.04725947230904156, 'ltable_price': 0.0157495564138051, 'rtable_description': 0.3073159200591386, 'rtable_name': 0.014244834417050668, 'rtable_price': -0.008704312082967566, 'type': 'landmark'}",0.0,20.38845735200448,1.0,[0.2963858 0.7036142],279-607,"[0.7054733, 0.7054733]","[0.72290045, 0.7682377]",landmark
146,"{'ltable_description': 0.26161578844045713, 'ltable_name': -0.0003179464813591197, 'ltable_price': 0.0047563876211766465, 'rtable_description': 0.3418685760406012, 'rtable_name': 0.004016064689663335, 'rtable_price': 0.003366404979133702, 'type': 'landmark'}",0.0,18.11396148102358,1.0,[0.29387593 0.70612407],99-990,"[0.70573115, 0.70573115]","[0.71142936, 0.72872204]",landmark
147,"{'ltable_description': 0.29187607291491985, 'ltable_name': 0.02963935274376753, 'ltable_price': 0.0003346922511059683, 'rtable_description': 0.27208130771608063, 'rtable_name': 0.004821481623032729, 'rtable_price': 0.0024239437293150498, 'type': 'landmark'}",0.0,16.480551888991613,1.0,[0.30638617 0.69361377],677-1076,"[0.70784265, 0.70784265]","[0.74158216, 0.75171244]",landmark
148,"{'ltable_description': 0.32669076823648757, 'ltable_name': 0.04490735236284681, 'ltable_price': 0.004554055635694493, 'rtable_description': 0.11529419612491135, 'rtable_name': 0.08978607857742414, 'rtable_price': -0.01865563382816961, 'type': 'landmark'}",0.0,12.111069155973382,1.0,[0.47117692 0.52882314],846-814,"[0.54667276, 0.54667276]","[0.5468037, 0.547428]",landmark
149,"{'ltable_description': 0.11150365184387667, 'ltable_name': 0.048236120036860085, 'ltable_price': -0.004540099397296816, 'rtable_description': 0.13884547247640408, 'rtable_name': 0.001364672151076279, 'rtable_price': -0.0008129213541390153, 'type': 'landmark'}",0.0,12.660494414973073,1.0,[0.2559849 0.7440151],257-982,"[0.7381618, 0.7381618]","[0.7394417, 0.7506151]",landmark
150,"{'ltable_description': 0.2778501946127224, 'ltable_name': 0.021509073485629613, 'ltable_price': -0.0003910740371532622, 'rtable_description': 0.11839101697184216, 'rtable_name': -0.03341050821342488, 'rtable_price': 0.00880958695543405, 'type': 'landmark'}",0.0,9.387853057007305,1.0,[0.22580187 0.7741982 ],88-616,"[0.77181464, 0.77181464]","[0.77025545, 0.7782423]",landmark
151,"{'ltable_description': 0.06438770282581582, 'ltable_name': 0.02787803856690449, 'ltable_price': 0.0014746528623400463, 'rtable_description': 0.19851659632363247, 'rtable_name': 0.020984830618377043, 'rtable_price': -0.005230950960771056, 'type': 'landmark'}",0.0,16.48177036497509,1.0,[0.3322982  0.66770184],563-866,"[0.6587615, 0.6587615]","[0.6622665, 0.6669619]",landmark
152,"{'ltable_description': 0.2687062870904675, 'ltable_name': 0.03200242255393524, 'ltable_price': 0.00030963521595196914, 'rtable_description': 0.06641828711249068, 'rtable_name': 0.005626668595221105, 'rtable_price': -0.014124459820561895, 'type': 'landmark'}",0.0,17.822148866020143,1.0,[0.30308256 0.6969175 ],328-639,"[0.706848, 0.706848]","[0.70470154, 0.710826]",landmark
153,"{'ltable_description': 0.25590226898128127, 'ltable_name': 0.02960091539158906, 'ltable_price': -0.009133640346258772, 'rtable_description': 0.27262139308423494, 'rtable_name': 0.0030461017204767983, 'rtable_price': 0.004172737839415095, 'type': 'landmark'}",0.0,14.411260700027924,1.0,[0.27177042 0.7282295 ],987-791,"[0.72420573, 0.72420573]","[0.73123187, 0.80120474]",landmark
154,"{'ltable_description': 0.21662080307004142, 'ltable_name': 0.0051080905995837, 'ltable_price': -0.004397805985251186, 'rtable_description': 0.18803759348543345, 'rtable_name': 0.014741615691515157, 'rtable_price': 0.006156448089400015, 'type': 'landmark'}",0.0,16.277701638056897,1.0,[0.29826325 0.70173675],572-988,"[0.7028957, 0.7028957]","[0.7662344, 0.78615046]",landmark
155,"{'ltable_description': 0.308678624974545, 'ltable_name': -0.006595493939461636, 'ltable_price': 0.002262190912395568, 'rtable_description': 0.24293566868093236, 'rtable_name': 0.05573493887022984, 'rtable_price': 0.012177778269630006, 'type': 'landmark'}",0.0,15.227296385040972,1.0,[0.31600338 0.68399656],747-245,"[0.70154244, 0.70154244]","[0.70486575, 0.70562154]",landmark
156,"{'ltable_description': 0.2899601061631463, 'ltable_name': -0.01643000533577394, 'ltable_price': -0.0002429382475843784, 'rtable_description': 0.22273280385437777, 'rtable_name': 0.008701774872646896, 'rtable_price': -0.00030005550160321385, 'type': 'landmark'}",0.0,19.961549561005086,1.0,[0.36331752 0.63668245],902-732,"[0.6792034, 0.6792034]","[0.70150876, 0.7047708]",landmark
157,"{'ltable_description': 0.3356971188548067, 'ltable_name': -0.001575538938164024, 'ltable_price': 0.002882220521661409, 'rtable_description': 0.10197447207639374, 'rtable_name': 0.05285183492224683, 'rtable_price': 1.576432353280876e-05, 'type': 'landmark'}",0.0,19.02716525696451,1.0,[0.27988294 0.7201171 ],491-1012,"[0.7069533, 0.7069533]","[0.8062592, 0.80628246]",landmark
158,"{'ltable_description': 0.22656473355674217, 'ltable_name': 0.015405553644933494, 'ltable_price': -0.0061942536008420465, 'rtable_description': 0.25098075522422447, 'rtable_name': 0.0002456381270894078, 'rtable_price': -0.0004482500675288023, 'type': 'landmark'}",0.0,21.980960817018058,1.0,[0.32119521 0.6788048 ],825-584,"[0.67596376, 0.67596376]","[0.7719799, 0.80331963]",landmark
159,"{'ltable_description': 0.24941218365679324, 'ltable_name': 0.006860157895611746, 'ltable_price': -0.0019112853832861578, 'rtable_description': 0.07237574579919442, 'rtable_name': -0.00022671711898896232, 'rtable_price': 0.005798993448900939, 'type': 'landmark'}",0.0,19.227551560965367,1.0,[0.31139773 0.68860227],902-980,"[0.75089926, 0.75089926]","[0.7408151, 0.72458756]",landmark
160,"{'ltable_description': 0.26696947832355244, 'ltable_name': 0.005873150448284755, 'ltable_price': -0.0013403604120051523, 'rtable_description': 0.12428462847229155, 'rtable_name': 0.037345277641817956, 'rtable_price': -0.004665756716442277, 'type': 'landmark'}",0.0,17.160277699993458,1.0,[0.32091257 0.6790874 ],906-662,"[0.70341855, 0.70341855]","[0.80734074, 0.8073389]",landmark
161,"{'ltable_description': 0.261922533588004, 'ltable_name': 0.011953824947795602, 'ltable_price': -0.0046645166032415804, 'rtable_description': 0.20177727443959498, 'rtable_name': 0.07692321497855899, 'rtable_price': 0.0020489325339138817, 'type': 'landmark'}",0.0,14.626314969034865,1.0,[0.37131307 0.6286869 ],987-1000,"[0.7108439, 0.7108439]","[0.70849633, 0.7078599]",landmark
162,"{'ltable_description': 0.08080238820138254, 'ltable_name': 0.0419328228814533, 'ltable_price': 0.0031050429324945557, 'rtable_description': 0.049375740986865896, 'rtable_name': 0.036261816784035984, 'rtable_price': 0.005160747129596311, 'type': 'landmark'}",0.0,13.218709878972732,1.0,[0.43169078 0.5683091 ],863-5,"[0.56942534, 0.56942534]","[0.57514125, 0.6065211]",landmark
163,"{'ltable_description': 0.40547341136692944, 'ltable_name': 0.035351022812722635, 'ltable_price': -0.009938042699755185, 'rtable_description': 0.13177245947389168, 'rtable_name': 0.01483766229889402, 'rtable_price': 0.0038049411756847875, 'type': 'landmark'}",0.0,11.747432775970083,1.0,[0.4720554 0.5279446],846-818,"[0.5444876, 0.5444876]","[0.54620874, 0.54784197]",landmark
164,"{'ltable_description': 0.20986179734488003, 'ltable_name': 0.028084589126607412, 'ltable_price': 0.004199552715243569, 'rtable_description': 0.19506070965300829, 'rtable_name': 0.044521796721498225, 'rtable_price': -0.022202381270725883, 'type': 'landmark'}",0.0,17.956577270000707,1.0,[0.29389372 0.7061063 ],865-538,"[0.7237196, 0.7237196]","[0.7338812, 0.74166685]",landmark
165,"{'ltable_description': 0.011304360332823563, 'ltable_name': 0.021522920048465448, 'ltable_price': -0.0015552023097822353, 'rtable_description': 0.1341632405201629, 'rtable_name': 0.011858641843854054, 'rtable_price': 0.0069962379243847135, 'type': 'landmark'}",0.0,17.2575939730159,1.0,[0.314338 0.685662],564-313,"[0.671282, 0.72588074]","[0.67987555, 0.6687175]",landmark
166,"{'ltable_description': 0.05623183499175761, 'ltable_name': 0.10513436971911302, 'ltable_price': -0.0076675132036070825, 'rtable_description': 0.21533956310522295, 'rtable_name': -0.02579173269577088, 'rtable_price': 0.01657949309057031, 'type': 'landmark'}",0.0,14.564909651991911,1.0,[0.3751685 0.6248315],229-877,"[0.6154049, 0.61550665]","[0.62345546, 0.6351083]",landmark
167,"{'ltable_description': 0.027051143748066175, 'ltable_name': 0.004310659437592201, 'ltable_price': 0.002936841737099198, 'rtable_description': 0.1301010356008514, 'rtable_name': 0.015256640339666413, 'rtable_price': 0.004633420519546942, 'type': 'landmark'}",0.0,16.93682931200601,1.0,[0.30474865 0.69525135],708-717,"[0.6969152, 0.6969152]","[0.69941133, 0.7116854]",landmark
168,"{'ltable_description': 0.1260707554023858, 'ltable_name': -0.006602655075666497, 'ltable_price': -0.006190823641130569, 'rtable_description': 0.03289321855345011, 'rtable_name': 0.02958380857957667, 'rtable_price': 0.0067525835459448375, 'type': 'landmark'}",0.0,14.680139401985798,1.0,[0.30505782 0.6949422 ],594-640,"[0.7156115, 0.7156115]","[0.72945344, 0.73796177]",landmark
169,"{'ltable_description': 0.1624557351850089, 'ltable_name': 0.009189047113112131, 'ltable_price': 0.0017622025665643987, 'rtable_description': 0.2585216949586065, 'rtable_name': 0.060056740211506546, 'rtable_price': -0.002536671626226703, 'type': 'landmark'}",0.0,17.4900845909724,1.0,[0.30468187 0.6953182 ],865-936,"[0.6794671, 0.6794671]","[0.72419155, 0.7456717]",landmark
170,"{'ltable_description': 0.3314835218721379, 'ltable_name': 0.029795628445825995, 'ltable_price': -0.008041226434473442, 'rtable_description': 0.2599842995405899, 'rtable_name': -0.010808506136217975, 'rtable_price': -0.004762230164804453, 'type': 'landmark'}",0.0,13.76149185502436,1.0,[0.28694895 0.7130511 ],997-654,"[0.7222921, 0.7222921]","[0.7268439, 0.74227345]",landmark
171,"{'ltable_description': 0.22720799885223678, 'ltable_name': 0.03388771648234422, 'ltable_price': 0.002905115066137149, 'rtable_description': 0.06929842175054265, 'rtable_name': 0.04511472051555822, 'rtable_price': -0.005022546598679296, 'type': 'landmark'}",0.0,13.961044934985694,1.0,[0.26677293 0.7332271 ],197-145,"[0.752605, 0.752605]","[0.7499121, 0.7025902]",landmark
172,"{'ltable_description': 0.2088220401293889, 'ltable_name': 0.043253047059585124, 'ltable_price': -0.003123026594222274, 'rtable_description': 0.19293918896263168, 'rtable_name': 0.01124582855782647, 'rtable_price': 0.001754661747795993, 'type': 'landmark'}",0.0,18.61581196304178,1.0,[0.31138128 0.6886187 ],941-874,"[0.7019886, 0.7019886]","[0.7068764, 0.70990324]",landmark
173,"{'ltable_description': 0.20818635858336798, 'ltable_name': 0.03188529778695742, 'ltable_price': -0.0011380541818147706, 'rtable_description': 0.25676112891024927, 'rtable_name': 0.17025443825882355, 'rtable_price': 0.020681506644250818, 'type': 'landmark'}",0.0,11.987153297988698,1.0,[0.334475   0.66552496],711-783,"[0.59869415, 0.59869415]","[0.66520005, 0.69157076]",landmark
174,"{'ltable_description': 0.13947354406751974, 'ltable_name': 0.006371042018755258, 'ltable_price': -0.0015223748217166023, 'rtable_description': 0.06644038884612545, 'rtable_name': 0.026251441442209773, 'rtable_price': -0.0014190042574750983, 'type': 'landmark'}",0.0,15.424853983044159,1.0,[0.314884 0.685116],788-1012,"[0.6976644, 0.6976644]","[0.7283239, 0.78315073]",landmark
175,"{'ltable_description': 0.13312187020279465, 'ltable_name': -0.006463644820314296, 'ltable_price': -0.004276140520129742, 'rtable_description': 0.18496888167112502, 'rtable_name': -0.011776639679861705, 'rtable_price': 0.010682282426809606, 'type': 'landmark'}",0.0,17.542873354046606,1.0,[0.2136171  0.78638285],754-570,"[0.76238656, 0.76238656]","[0.738772, 0.74186474]",landmark
176,"{'ltable_description': 0.19437009342700504, 'ltable_name': 0.013430899146080203, 'ltable_price': -0.0011967297690150306, 'rtable_description': 0.10815108020659017, 'rtable_name': -0.036195214894567174, 'rtable_price': -0.013700490683251196, 'type': 'landmark'}",0.0,10.1588608979946,1.0,[0.2735495 0.7264505],329-883,"[0.74492437, 0.74492437]","[0.74248666, 0.7375666]",landmark
177,"{'ltable_description': 0.10783903891036008, 'ltable_name': 0.013634856919042971, 'ltable_price': -0.00667210769820423, 'rtable_description': 0.24392586556240148, 'rtable_name': 0.03167043387341625, 'rtable_price': -0.006180654895035505, 'type': 'landmark'}",0.0,21.307003510999493,1.0,[0.35202587 0.64797413],900-880,"[0.63791895, 0.63791895]","[0.65157497, 0.75134695]",landmark
178,"{'ltable_description': 0.05412619792682949, 'ltable_name': 0.0024676911222638125, 'ltable_price': 0.0007267318376538484, 'rtable_description': 0.04468030234346436, 'rtable_name': -0.004090432284045955, 'rtable_price': -0.00016617750033815436, 'type': 'landmark'}",0.0,12.622242031036876,1.0,[0.30301434 0.69698566],590-716,"[0.69994193, 0.69994193]","[0.710638, 0.7176497]",landmark
179,"{'ltable_description': 0.22028798806708336, 'ltable_name': -0.014215102673156246, 'ltable_price': -0.0011773509770589615, 'rtable_description': 0.15158150540160575, 'rtable_name': 0.03283575118407533, 'rtable_price': 0.005250158981436062, 'type': 'landmark'}",0.0,18.078954526979942,1.0,[0.304841 0.695159],941-662,"[0.7098458, 0.7098458]","[0.7139074, 0.7170472]",landmark
180,"{'ltable_description': 0.2979733067961186, 'ltable_name': 0.025144072228241575, 'ltable_price': -2.3807226592825487e-05, 'rtable_description': 0.15212360162391353, 'rtable_name': 0.015706606136319162, 'rtable_price': 0.003224555894550054, 'type': 'landmark'}",0.0,15.01827072899323,1.0,[0.2814115 0.7185885],879-840,"[0.7516257, 0.7516257]","[0.7857167, 0.7931713]",landmark
181,"{'ltable_description': 0.1721813339993381, 'ltable_name': 0.017548421217255954, 'ltable_price': -0.0013526616519041704, 'rtable_description': 0.14548400323024346, 'rtable_name': 0.013463019135714595, 'rtable_price': -0.0008042239544852016, 'type': 'landmark'}",0.0,16.43703996401746,1.0,[0.29858324 0.7014168 ],567-719,"[0.7139477, 0.7139477]","[0.77017796, 0.77418834]",landmark
182,"{'ltable_description': 0.22596173923137153, 'ltable_name': 0.03516609752412541, 'ltable_price': -0.004250915290511923, 'rtable_description': 0.1808973568597959, 'rtable_name': 0.1335033068126962, 'rtable_price': -0.016075345449430678, 'type': 'landmark'}",0.0,14.899959222006146,1.0,[0.38969612 0.6103039 ],576-1000,"[0.6720425, 0.6720425]","[0.67058337, 0.6700554]",landmark
183,"{'ltable_description': 0.28475277571124497, 'ltable_name': 0.0010150909084491715, 'ltable_price': 0.012550087847278499, 'rtable_description': 0.11244762737010565, 'rtable_name': 0.015136281099028122, 'rtable_price': 0.0015421172913574828, 'type': 'landmark'}",0.0,16.76946525304811,1.0,[0.29919416 0.70080584],342-1012,"[0.70311564, 0.70311564]","[0.7841737, 0.7997871]",landmark
184,"{'ltable_description': 0.3241730249208599, 'ltable_name': 0.024228288213385067, 'ltable_price': 0.0123506870062941, 'rtable_description': 0.1288512996002177, 'rtable_name': 0.047955015353992964, 'rtable_price': 0.02706737868230739, 'type': 'landmark'}",0.0,11.738670697028283,1.0,[0.4621887 0.5378113],851-819,"[0.54617244, 0.54617244]","[0.5477139, 0.5489216]",landmark
185,"{'ltable_description': 0.28589300645717813, 'ltable_name': 0.0614309924952794, 'ltable_price': -0.004676774962279514, 'rtable_description': 0.1429550205032815, 'rtable_name': 0.17443915670185706, 'rtable_price': 0.0027703184811668116, 'type': 'landmark'}",0.0,13.234837175987195,1.0,[0.24522743 0.75477254],375-346,"[0.7721261, 0.77084804]","[0.7707672, 0.5143778]",landmark
186,"{'ltable_description': 0.2728190235018359, 'ltable_name': 0.009436286377874116, 'ltable_price': -0.0026664160170871525, 'rtable_description': 0.1419386556761369, 'rtable_name': 0.05199567701403026, 'rtable_price': -0.0012931871822250212, 'type': 'landmark'}",0.0,15.04886360798264,1.0,[0.32850423 0.67149574],757-562,"[0.68726677, 0.68726677]","[0.79395545, 0.80141115]",landmark
187,"{'ltable_description': 0.12848446859942028, 'ltable_name': 0.028211049312533126, 'ltable_price': -0.004203825725800081, 'rtable_description': 0.18972487768028182, 'rtable_name': 0.037460746531659095, 'rtable_price': 0.0025598482868310173, 'type': 'landmark'}",0.0,16.369814558012877,1.0,[0.3028949 0.6971051],764-301,"[0.69303477, 0.69303477]","[0.69830346, 0.731043]",landmark
188,"{'ltable_description': 0.2880841929109237, 'ltable_name': 0.0026618971789734392, 'ltable_price': -0.0022117838413768043, 'rtable_description': 0.10365857137904169, 'rtable_name': 0.06667285137479938, 'rtable_price': 0.004818786534019765, 'type': 'landmark'}",0.0,12.792820654984098,1.0,[0.29138744 0.70861256],784-968,"[0.7108601, 0.7108601]","[0.7100186, 0.7093676]",landmark
189,"{'ltable_description': 0.06994562575934501, 'ltable_name': 0.009633930931159777, 'ltable_price': -0.005520002050407209, 'rtable_description': 0.04884346697602072, 'rtable_name': 0.08051929334443088, 'rtable_price': -0.00027208342030612866, 'type': 'landmark'}",0.0,11.810052162967622,1.0,[0.29831162 0.70168835],672-117,"[0.70112276, 0.7026619]","[0.70437884, 0.70733064]",landmark
190,"{'ltable_description': 0.2843321716031018, 'ltable_name': 0.03160979267875731, 'ltable_price': 0.0058688588535100745, 'rtable_description': 0.15558012255554948, 'rtable_name': 0.024025370506675768, 'rtable_price': 0.0037941329394555424, 'type': 'landmark'}",0.0,17.44946810998954,1.0,[0.31452465 0.68547535],841-991,"[0.70551395, 0.70551395]","[0.8037148, 0.8053128]",landmark
191,"{'ltable_description': 0.1978517620110034, 'ltable_name': 0.0034266850656883858, 'ltable_price': -0.004122783495781047, 'rtable_description': 0.1423218091580323, 'rtable_name': 0.02868057941571764, 'rtable_price': -0.0032215354162282907, 'type': 'landmark'}",0.0,22.76547814795049,1.0,[0.27499896 0.72500104],482-578,"[0.7740705, 0.7740705]","[0.78928614, 0.7932051]",landmark
192,"{'ltable_description': 0.2671772283535045, 'ltable_name': 0.042521395500575376, 'ltable_price': 0.0006288816958988043, 'rtable_description': 0.14866075625926659, 'rtable_name': 0.06369424411430473, 'rtable_price': 0.006132191928686634, 'type': 'landmark'}",0.0,14.860512543004006,1.0,[0.32028413 0.67971593],757-843,"[0.7279857, 0.7279857]","[0.8014378, 0.8011433]",landmark
193,"{'ltable_description': 0.012488515239705952, 'ltable_name': 0.036516192092262145, 'ltable_price': -0.008816945846016774, 'rtable_description': 0.014984875906895912, 'rtable_name': 0.03556088366467438, 'rtable_price': 0.009619845637181391, 'type': 'landmark'}",0.0,11.042233924032189,1.0,[0.4036979  0.59630215],106-341,"[0.59049183, 0.59049183]","[0.62014925, 0.62323403]",landmark
194,"{'ltable_description': 0.15318789897338286, 'ltable_name': 0.000807736190467243, 'ltable_price': -0.01256780918589604, 'rtable_description': 0.07570773289550309, 'rtable_name': 0.026589435749958184, 'rtable_price': 0.002055324111538002, 'type': 'landmark'}",0.0,13.27773269196041,1.0,[0.36324367 0.6367563 ],807-544,"[0.6164776, 0.6164776]","[0.6468331, 0.65293527]",landmark
195,"{'ltable_description': 0.1308442713215192, 'ltable_name': 0.03744991369227587, 'ltable_price': 0.00567810678239351, 'rtable_description': 0.07249133482959876, 'rtable_name': 0.042288877889913506, 'rtable_price': 0.008039732104480831, 'type': 'landmark'}",0.0,12.27655979298288,1.0,[0.32337734 0.6766226 ],293-758,"[0.6658753, 0.6658753]","[0.7098446, 0.724609]",landmark
196,"{'ltable_description': 0.0797487874738805, 'ltable_name': 0.0074918080522720495, 'ltable_price': 0.007990208997034785, 'rtable_description': 0.04279656056870297, 'rtable_name': 0.012125699788224177, 'rtable_price': 0.0005527542614870491, 'type': 'landmark'}",0.0,16.84261397802038,1.0,[0.2801972 0.7198028],546-760,"[0.72808194, 0.72808194]","[0.746275, 0.7569454]",landmark
197,"{'ltable_description': 0.25819242318582, 'ltable_name': -0.0051899908492859855, 'ltable_price': -0.008614886900068192, 'rtable_description': 0.31087337583103614, 'rtable_name': 0.028773199891712273, 'rtable_price': 0.007677553645035957, 'type': 'landmark'}",0.0,15.937013896997087,1.0,[0.3063767 0.6936233],841-629,"[0.6871259, 0.6871259]","[0.6968094, 0.81226814]",landmark
198,"{'ltable_description': 0.03235695472485211, 'ltable_name': 0.008259080662145786, 'ltable_price': 0.0052781466262859815, 'rtable_description': 0.016475230881443263, 'rtable_name': 0.012498092960563024, 'rtable_price': 0.002765871062061378, 'type': 'landmark'}",0.0,14.756423494021874,1.0,[0.28668922 0.71331084],705-528,"[0.71477574, 0.71477574]","[0.7918434, 0.80385715]",landmark
199,"{'ltable_description': 0.17793143726607413, 'ltable_name': 0.018998850292361535, 'ltable_price': 0.015309952203222668, 'rtable_description': 0.18260940638082498, 'rtable_name': 0.022423626815620337, 'rtable_price': -0.0014319756109003271, 'type': 'landmark'}",0.0,23.93552273500245,1.0,[0.2733038  0.72669625],444-573,"[0.7129107, 0.7129107]","[0.7185368, 0.7703347]",landmark
200,"{'ltable_description': 0.3800277456442901, 'ltable_name': 0.05369100940815693, 'ltable_price': 0.0018736605513272721, 'rtable_description': 0.13407663228829592, 'rtable_name': 0.04566834712536554, 'rtable_price': -0.004960386515332151, 'type': 'landmark'}",0.0,13.835387147963047,1.0,[0.45910943 0.5408906 ],845-827,"[0.5531308, 0.5531308]","[0.5538124, 0.5540975]",landmark
201,"{'ltable_description': 0.045151617634491936, 'ltable_name': 0.011705706402073798, 'ltable_price': -0.0016292588362741755, 'rtable_description': 0.2041118439105146, 'rtable_name': -0.028047915171441833, 'rtable_price': -0.014254979747432589, 'type': 'landmark'}",0.0,11.839031042007264,1.0,[0.36704716 0.63295275],157-207,"[0.60645205, 0.60645205]","[0.6302217, 0.6494687]",landmark
202,"{'ltable_description': 0.12909824698404598, 'ltable_name': 0.020001717257939422, 'ltable_price': 0.0015024360615400903, 'rtable_description': 0.07367628905154636, 'rtable_name': 0.009409495691000896, 'rtable_price': -0.026982324924832955, 'type': 'landmark'}",0.0,10.32092847401509,1.0,[0.2767037  0.72329634],1039-964,"[0.75082517, 0.75082517]","[0.747035, 0.7482682]",landmark
203,"{'ltable_description': 0.25632539290059636, 'ltable_name': 0.006632970027584239, 'ltable_price': 0.006523474996413326, 'rtable_description': 0.0971366554615678, 'rtable_name': 0.04051376670136963, 'rtable_price': 0.003718852100475706, 'type': 'landmark'}",0.0,18.297199330991134,1.0,[0.26192132 0.73807865],574-399,"[0.76017946, 0.76017946]","[0.7688608, 0.770085]",landmark
204,"{'ltable_description': 0.39662254517591233, 'ltable_name': -0.009447594756312763, 'ltable_price': 0.0015705785227434848, 'rtable_description': 0.15435237610205768, 'rtable_name': 0.02812001554339082, 'rtable_price': -0.0006826002484408636, 'type': 'landmark'}",0.0,11.467883308010641,1.0,[0.47265145 0.5273485 ],839-823,"[0.5439819, 0.5439819]","[0.5461355, 0.5484373]",landmark
205,"{'ltable_description': 0.18799961776875285, 'ltable_name': 0.004877655895408645, 'ltable_price': 0.0014319657174271371, 'rtable_description': 0.19224833189551374, 'rtable_name': 0.02795649469345695, 'rtable_price': 0.00813003616246941, 'type': 'landmark'}",0.0,18.454826917033643,1.0,[0.3392631 0.6607369],900-907,"[0.6466834, 0.6466834]","[0.6699135, 0.76248425]",landmark
206,"{'ltable_description': 0.018952754456456982, 'ltable_name': 0.03798273196479046, 'ltable_price': 0.0007375600045832198, 'rtable_description': 0.036578802769376306, 'rtable_name': 0.011122603908584721, 'rtable_price': 0.0014399280856232503, 'type': 'landmark'}",0.0,8.987465258978773,1.0,[0.2977719 0.7022281],142-443,"[0.70320135, 0.6985922]","[0.71749705, 0.7183056]",landmark
207,"{'ltable_description': 0.06357042383107848, 'ltable_name': 0.006456198243381756, 'ltable_price': 0.006790620623053756, 'rtable_description': 0.03456021943749832, 'rtable_name': 0.008563257243118988, 'rtable_price': -0.0005287909531576152, 'type': 'landmark'}",0.0,14.550000454008114,1.0,[0.2984139  0.70158607],713-949,"[0.6980858, 0.6980858]","[0.7113964, 0.7344558]",landmark
208,"{'ltable_description': 0.3330585122560918, 'ltable_name': 0.011104320363091776, 'ltable_price': -0.008479799797475495, 'rtable_description': 0.29432410571169315, 'rtable_name': 0.02681148316950846, 'rtable_price': 0.008907097951002401, 'type': 'landmark'}",0.0,12.503633422020357,1.0,[0.29034826 0.70965177],997-846,"[0.7174572, 0.7174572]","[0.72241795, 0.7408784]",landmark
209,"{'ltable_description': 0.17213186290888857, 'ltable_name': 0.01804319053265572, 'ltable_price': 0.0016309641405100788, 'rtable_description': 0.2591213478047313, 'rtable_name': 0.03394800565113476, 'rtable_price': 0.012648161486229447, 'type': 'landmark'}",0.0,14.759299391007517,1.0,[0.31593353 0.6840664 ],906-587,"[0.6726365, 0.6726365]","[0.7078944, 0.8053509]",landmark
210,"{'ltable_description': 0.3035515793513626, 'ltable_name': 0.02728162877590251, 'ltable_price': 0.0031599485050177656, 'rtable_description': 0.23027772587220274, 'rtable_name': 0.05920473875908216, 'rtable_price': 0.0014465089610353557, 'type': 'landmark'}",0.0,14.653463408001699,1.0,[0.26022696 0.73977304],453-580,"[0.7618804, 0.7618804]","[0.7482941, 0.7461997]",landmark
211,"{'ltable_description': 0.382580158711855, 'ltable_name': 0.003823606727640611, 'ltable_price': 0.0029755922545924504, 'rtable_description': 0.12845116308174523, 'rtable_name': 0.07666827099694042, 'rtable_price': 0.003133216746362291, 'type': 'landmark'}",0.0,11.541697562031914,1.0,[0.46310496 0.53689504],845-817,"[0.5450226, 0.5450226]","[0.54736406, 0.54948515]",landmark
212,"{'ltable_description': 0.26549411714554566, 'ltable_name': 0.02084159601793364, 'ltable_price': 0.009835525940589823, 'rtable_description': 0.23834258407443662, 'rtable_name': 0.03114293146081186, 'rtable_price': 0.01331201867827022, 'type': 'landmark'}",0.0,14.747591277991887,1.0,[0.29646137 0.70353866],638-889,"[0.7124359, 0.7124359]","[0.76004547, 0.76952684]",landmark
213,"{'ltable_description': 0.11866168927267062, 'ltable_name': 0.027013169410935976, 'ltable_price': 0.0023657270368704904, 'rtable_description': 0.19600535443776992, 'rtable_name': 0.01945781294134155, 'rtable_price': -0.002073902050825586, 'type': 'landmark'}",0.0,13.473393174004741,1.0,[0.2739628 0.7260372],280-301,"[0.7267626, 0.7267626]","[0.7263295, 0.7187749]",landmark
214,"{'ltable_description': 0.2039050901562869, 'ltable_name': 0.03320730230141617, 'ltable_price': 0.0016498716325714434, 'rtable_description': 0.24025616098174368, 'rtable_name': 0.14072219654768608, 'rtable_price': 0.01356042081353297, 'type': 'landmark'}",0.0,15.276498318999074,1.0,[0.3478612  0.65213877],714-325,"[0.62625474, 0.62625474]","[0.6501678, 0.6865016]",landmark
215,"{'ltable_description': 0.15879882038102186, 'ltable_name': 0.01723488810534485, 'ltable_price': -0.0011120594216909759, 'rtable_description': 0.1252908337595301, 'rtable_name': 0.06638383723448982, 'rtable_price': 0.009206247950793996, 'type': 'landmark'}",0.0,16.11728133901488,1.0,[0.2972782 0.7027218],618-649,"[0.7101767, 0.7101767]","[0.74363625, 0.7619027]",landmark
