,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
27,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Georgia Tea Party,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['Georgia Tea Party', '-']",0.4980776906013489,0.5019223093986511,2
413,Thetis,Nibe Bryghus,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Thetis', 'Nibe Bryghus']",0.4354006052017212,0.5645993947982788,2
411,Tomashank,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Tomashank', 'American Amber / Red Ale']",0.47085702419281006,0.5291429758071899,2
31,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,DuClaw Misfit Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['DuClaw Misfit Red', '5.10 %']",0.3521782159805298,0.6478217840194702,2
410,Tomashank,Ormond Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Tomashank', 'Ormond Brewing Company']",0.4572415351867676,0.5427584648132324,2
409,Tomashank,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Tomashank'],0.4668319821357727,0.5331680178642273,2
35,Phantasm,Ale Asylum,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Phantasm', 'Ale Asylum']",0.4397549033164978,0.5602450966835022,2
39,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,1904 American Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['1904 American Red', '-']",0.4698830842971802,0.5301169157028198,2
382,Toyon,Cambria Beer Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Toyon', 'Cambria Beer Company']",0.3927522301673889,0.6072477698326111,2
391,Kannibaal,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Kannibaal', 'American Amber / Red Ale']",0.44129234552383423,0.5587076544761658,2
86,Hurluberlue,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Hurluberlue', 'American Amber / Red Ale']",0.4663246273994446,0.5336753726005554,2
85,Hurluberlue,Microbrasserie Aux Fous Brassant,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Hurluberlue', 'Microbrasserie Aux Fous Brassant']",0.4215129613876343,0.5784870386123657,2
88,Sedation,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Sedation'],0.4942784905433655,0.5057215094566345,2
89,Sedation,Institution Ale Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Sedation', 'Institution Ale Company']",0.4410429000854492,0.5589570999145508,2
91,May-Bee,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['May-Bee'],0.4647945761680603,0.5352054238319397,2
92,May-Bee,Dorset Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['May-Bee', 'Dorset Brewing Company']",0.45435887575149536,0.5456411242485046,2
103,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Telegraph Obscura Aurantium,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['Telegraph Obscura Aurantium', '10 %']",0.3860592842102051,0.6139407157897949,2
93,May-Bee,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['May-Bee', 'American Amber / Red Ale']",0.4647945761680603,0.5352054238319397,2
368,Rexx,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Rexx'],0.4044373631477356,0.5955626368522644,2
371,Rexx,Fat Bottom Brewing,American Amber / Red Ale,12.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_ABV')","['Ruby Red American Ale', '6.10 %']","['Rexx', '12.00 %']",0.4512229561805725,0.5487770438194275,2
101,Daywalker,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Daywalker', 'American Amber / Red Ale']",0.4899979829788208,0.5100020170211792,2
100,Daywalker,Brew Detroit,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Daywalker', 'Brew Detroit']",0.44197237491607666,0.5580276250839233,2
370,Rexx,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Rexx', 'American Amber / Red Ale']",0.4044373631477356,0.5955626368522644,2
369,Rexx,Clown Shoes,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Rexx', 'Clown Shoes']",0.3364529609680176,0.6635470390319824,2
97,Octomalt,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Octomalt'],0.49832218885421753,0.5016778111457825,2
99,Daywalker,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Daywalker'],0.4793282747268677,0.5206717252731323,2
84,Hurluberlue,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Hurluberlue'],0.4663246273994446,0.5336753726005554,2
82,Downpour,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Downpour', 'American Amber / Red Ale']",0.49812042713165283,0.5018795728683472,2
98,Octomalt,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Octomalt', 'American Amber / Red Ale']",0.49832218885421753,0.5016778111457825,2
362,Serenity,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","['Serenity', 'American Amber / Red Ale']",0.49890589714050293,0.5010941028594971,2
361,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Serenity', 'Crabtree Brewing Company']",0.48562121391296387,0.5143787860870361,2
110,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Roulier Lamarieuse,Brasserie de Roulier,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;']","['Roulier Lamarieuse', 'Brasserie de Roulier']",0.49249112606048584,0.5075088739395142,2
81,Downpour,Elevation Beer Co. .,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","['Downpour', 'Elevation Beer Co. .']",0.48101431131362915,0.5189856886863708,2
381,Toyon,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Toyon'],0.4353705644607544,0.5646294355392456,2
76,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dugges Juldricka,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['Dugges Juldricka', '4 %']",0.3719486594200134,0.6280513405799866,2
363,Serenity,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_ABV')","['Ruby Red American Ale', '6.10 %']","['Serenity', '6.10 %']",0.49890589714050293,0.5010941028594971,2
80,Downpour,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],['Downpour'],0.49812042713165283,0.5018795728683472,2
376,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,HolzbrÃ $ u Reservoir Hops,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', '5 %']","['HolzbrÃ $ u Reservoir Hops', '6.10 %']",0.45810264348983765,0.5418973565101624,2
107,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Backyard January S_Ale,Backyard,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;']","['Backyard January S_Ale', 'Backyard']",0.49773770570755005,0.50226229429245,2
430,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Abbeydale Moonshine,Abbeydale,Golden Ale/Blond Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Abbeydale Moonshine', 'Abbeydale', 'Golden Ale/Blond Ale']",0.47315800189971924,0.5268419981002808,3
418,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Boot Tread,Martens,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Boot Tread', 'Martens', '5 %']",0.49679797887802124,0.5032020211219788,3
285,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bressene,Brasserie Grain d_Orge,Belgian Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Bressene', 'Brasserie Grain d_Orge', 'Belgian Strong Ale']",0.36314207315444946,0.6368579268455505,3
364,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Serenity', 'Crabtree Brewing Company', 'American Amber / Red Ale']",0.48562121391296387,0.5143787860870361,3
269,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Liberty Yakima Scarlet,Liberty Brewing Co,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Liberty Yakima Scarlet', 'Liberty Brewing Co', '6.90 %']",0.37027859687805176,0.6297214031219482,3
415,Thetis,Nibe Bryghus,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Thetis', 'Nibe Bryghus', '6.00 %']",0.4753180146217346,0.5246819853782654,3
414,Thetis,Nibe Bryghus,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Thetis', 'Nibe Bryghus', 'American Amber / Red Ale']",0.4354006052017212,0.5645993947982788,3
357,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Chatham Amber,Chatham Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Chatham Amber', 'Chatham Brewing', '-']",0.39675968885421753,0.6032403111457825,3
286,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bressene,Brasserie Grain d_Orge,Amber Ale,8 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Bressene', 'Brasserie Grain d_Orge', '8 %']",0.2911503314971924,0.7088496685028076,3
431,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Abbeydale Moonshine,Abbeydale,Amber Ale,4.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Abbeydale Moonshine', 'Abbeydale', '4.30 %']",0.4003373980522156,0.5996626019477844,3
266,BFH,Fat Bottom Brewing,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['BFH', 'American Amber / Red Ale', '5.50 %']",0.43995893001556396,0.560041069984436,3
355,Wrath,St. Francis Brewery & Restaurant,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Wrath', 'St. Francis Brewery & Restaurant', 'American Amber / Red Ale']",0.4955134987831116,0.5044865012168884,3
351,Rye-Zen-Shine,Iron Hill Brewery & Restaurant,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Rye-Zen-Shine', 'Iron Hill Brewery & Restaurant', '6.00 %']",0.46060508489608765,0.5393949151039124,3
352,Rye-Zen-Shine,Fat Bottom Brewing,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Rye-Zen-Shine', 'American Amber / Red Ale', '6.00 %']",0.47641628980636597,0.523583710193634,3
366,Serenity,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Serenity', 'American Amber / Red Ale', '6.10 %']",0.49890589714050293,0.5010941028594971,3
421,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Elkhead Extra,Elkhead Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Elkhead Extra', 'Elkhead Brewing Company', 'Amber Ale']",0.4789937734603882,0.5210062265396118,3
280,Breadwinner,Elysian Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Breadwinner', 'Elysian Brewing Company', 'American Amber / Red Ale']",0.49595028162002563,0.5040497183799744,3
422,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Elkhead Extra,Elkhead Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Elkhead Extra', 'Elkhead Brewing Company', '6.50 %']",0.40509623289108276,0.5949037671089172,3
412,Tomashank,Ormond Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Tomashank', 'Ormond Brewing Company', 'American Amber / Red Ale']",0.45724159479141235,0.5427584052085876,3
427,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Broken Tooth Something Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Broken Tooth Something Red', 'Amber Ale', '6.10 %']",0.42879021167755127,0.5712097883224487,3
277,Velduil,Fat Bottom Brewing,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Velduil', 'American Amber / Red Ale', '4.50 %']",0.48878997564315796,0.511210024356842,3
423,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Elkhead Extra,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Elkhead Extra', 'Amber Ale', '6.50 %']",0.4658038020133972,0.5341961979866028,3
276,Velduil,Brouwerij het Uiltje,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Velduil', 'Brouwerij het Uiltje', '4.50 %']",0.42911869287490845,0.5708813071250916,3
275,Velduil,Brouwerij het Uiltje,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Velduil', 'Brouwerij het Uiltje', 'American Amber / Red Ale']",0.43330657482147217,0.5666934251785278,3
365,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Serenity', 'Crabtree Brewing Company', '6.10 %']",0.48562121391296387,0.5143787860870361,3
426,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Broken Tooth Something Red,Broken Tooth Brewing Company,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Broken Tooth Something Red', 'Broken Tooth Brewing Company', '6.10 %']",0.3710702657699585,0.6289297342300415,3
350,Rye-Zen-Shine,Iron Hill Brewery & Restaurant,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Rye-Zen-Shine', 'Iron Hill Brewery & Restaurant', 'American Amber / Red Ale']",0.42056137323379517,0.5794386267662048,3
320,Jaapie,Kaapse Brouwers,American Amber / Red Ale,9.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Jaapie', 'Kaapse Brouwers', '9.40 %']",0.4276916980743408,0.5723083019256592,3
403,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Zeroday Critical Condition,Zeroday Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Zeroday Critical Condition', 'Zeroday Brewing Company', '-']",0.30250096321105957,0.6974990367889404,3
344,Frappabord,Microbrasserie Du Lac-Saint-Jean,American Amber / Red Ale,11.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Frappabord', 'Microbrasserie Du Lac-Saint-Jean', '11.00 %']",0.481627881526947,0.518372118473053,3
392,Kannibaal,3cross Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Kannibaal', '3cross Brewing Company', 'American Amber / Red Ale']",0.4254835247993469,0.5745164752006531,3
358,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Chatham Amber,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Chatham Amber', 'Amber Ale', '-']",0.47111546993255615,0.5288845300674438,3
374,Rexx,Fat Bottom Brewing,American Amber / Red Ale,12.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Rexx', 'American Amber / Red Ale', '12.00 %']",0.4512229561805725,0.5487770438194275,3
