,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
4,1366,final-draft final,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'mac/win', 'screenwriting', 'screen', 'software', 'writing'}",ltable_title,1,0@1366#1@2320,0.21708056
5,1367,av 2.5 screenwriting software mac/win screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', 'final', 'final-draft'}",ltable_title,1,0@1367#1@2320,0.77280897
6,1368,final-draft final draft,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'2.5', 'av', 'mac/win', 'screenwriting', 'screen', 'software', 'writing'}",ltable_title,1,0@1368#1@2320,0.52977055
7,1369,2.5 screenwriting software mac/win screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', 'av', 'final', 'final-draft'}",ltable_title,1,0@1369#1@2320,0.38017383
8,1370,final-draft final draft av,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'2.5', 'mac/win', 'screenwriting', 'screen', 'software', 'writing'}",ltable_title,1,0@1370#1@2320,0.72891355
9,1371,screenwriting software mac/win screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'final', 'final-draft'}",ltable_title,1,0@1371#1@2320,0.47982657
10,1372,final-draft final draft av 2.5,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'mac/win', 'screenwriting', 'screen', 'software', 'writing'}",ltable_title,1,0@1372#1@2320,0.23986244
11,1373,software mac/win screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'final', 'screenwriting', 'final-draft'}",ltable_title,1,0@1373#1@2320,0.574098
12,1374,final-draft final draft av 2.5 screenwriting,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'mac/win', 'screen', 'software', 'writing'}",ltable_title,1,0@1374#1@2320,0.8045013
13,1375,mac/win screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'final', 'screenwriting', 'final-draft'}",ltable_title,1,0@1375#1@2320,0.4638475
14,1376,final-draft final draft av 2.5 screenwriting software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'mac/win', 'screen', 'writing'}",ltable_title,1,0@1376#1@2320,0.55312073
15,1377,screen writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'mac/win', 'final', 'screenwriting', 'final-draft'}",ltable_title,1,0@1377#1@2320,0.4638475
16,1378,final-draft final draft av 2.5 screenwriting software mac/win,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'screen', 'writing'}",ltable_title,1,0@1378#1@2320,0.55312073
17,1379,writing software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'mac/win', 'final', 'screenwriting', 'screen', 'final-draft'}",ltable_title,1,0@1379#1@2320,0.092549846
18,1380,final-draft final draft av 2.5 screenwriting software mac/win screen,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,-{'writing'},ltable_title,1,0@1380#1@2320,0.89476633
19,1381,software,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,"-{'draft', '2.5', 'av', 'mac/win', 'final', 'screenwriting', 'screen', 'final-draft', 'writing'}",ltable_title,1,0@1381#1@2320,0.0082394555
20,1382,final-draft final draft av 2.5 screenwriting software mac/win screen writing,,199.95,2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,+set(),ltable_title,1,0@1382#1@2320,0.93666667
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,,,,0@1225#1@1225,0.43872955
1,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3226,acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,-{'sony'},rtable_title,5,0@1225#1@3226,0.71425843
2,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3227,sony,sony-pictures-digital-entertainment,499.95,"-{'pro', 'acid', '6', 'music', 'workstation', 'professional'}",rtable_title,5,0@1225#1@3227,0.003261546
3,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3228,pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,"-{'acid', 'sony'}",rtable_title,5,0@1225#1@3228,0.72211856
4,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3229,sony acid,sony-pictures-digital-entertainment,499.95,"-{'pro', '6', 'music', 'workstation', 'professional'}",rtable_title,5,0@1225#1@3229,0.0032519842
5,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3230,6 professional music workstation,sony-pictures-digital-entertainment,499.95,"-{'pro', 'acid', 'sony'}",rtable_title,5,0@1225#1@3230,0.58047396
6,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3231,sony acid pro,sony-pictures-digital-entertainment,499.95,"-{'6', 'music', 'workstation', 'professional'}",rtable_title,5,0@1225#1@3231,0.040750455
7,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3232,professional music workstation,sony-pictures-digital-entertainment,499.95,"-{'pro', 'acid', 'sony', '6'}",rtable_title,5,0@1225#1@3232,0.015830541
8,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3233,sony acid pro 6,sony-pictures-digital-entertainment,499.95,"-{'music', 'workstation', 'professional'}",rtable_title,5,0@1225#1@3233,0.051178075
9,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3234,music workstation,sony-pictures-digital-entertainment,499.95,"-{'pro', 'acid', 'sony', '6', 'professional'}",rtable_title,5,0@1225#1@3234,0.0011403929
10,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3235,sony acid pro 6 professional,sony-pictures-digital-entertainment,499.95,"-{'music', 'workstation'}",rtable_title,5,0@1225#1@3235,0.25495175
11,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3236,workstation,sony-pictures-digital-entertainment,499.95,"-{'pro', 'acid', 'sony', '6', 'music', 'professional'}",rtable_title,5,0@1225#1@3236,0.0005184542
12,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,3237,sony acid pro 6 professional music,sony-pictures-digital-entertainment,499.95,-{'workstation'},rtable_title,5,0@1225#1@3237,0.5140808
0,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,,,,0@2383#1@2383,0.30884874
1,1363,photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,-{'sibelius'},ltable_title,1,0@1363#1@2383,0.11347777
2,1364,sibelius,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'scanning', 'music', 'production', 'professional', 'software'}",ltable_title,1,0@1364#1@2383,0.26906666
3,1365,professional scanning software music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'sibelius'}",ltable_title,1,0@1365#1@2383,0.11347777
4,1366,sibelius photoscore,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'scanning', 'music', 'production', 'professional', 'software'}",ltable_title,1,0@1366#1@2383,0.26906666
5,1367,scanning software music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'sibelius', 'professional'}",ltable_title,1,0@1367#1@2383,0.013442216
6,1368,sibelius photoscore professional,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'scanning', 'music', 'production', 'software'}",ltable_title,1,0@1368#1@2383,0.4375341
7,1369,software music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'scanning', 'sibelius', 'professional'}",ltable_title,1,0@1369#1@2383,0.0131315505
8,1370,sibelius photoscore professional scanning,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'music', 'software', 'production'}",ltable_title,1,0@1370#1@2383,0.40307653
9,1371,music production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'scanning', 'sibelius', 'professional'}",ltable_title,1,0@1371#1@2383,0.018875796
10,1372,sibelius photoscore professional scanning software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'music', 'production'}",ltable_title,1,0@1372#1@2383,0.25511396
11,1373,production software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'scanning', 'music', 'sibelius', 'professional'}",ltable_title,1,0@1373#1@2383,0.012385581
12,1374,sibelius photoscore professional scanning software music,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,-{'production'},ltable_title,1,0@1374#1@2383,0.13050194
13,1375,software,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,"-{'photoscore', 'scanning', 'music', 'sibelius', 'production', 'professional'}",ltable_title,1,0@1375#1@2383,0.0129884025
14,1376,sibelius photoscore professional scanning software music production,sibelius-software-ltd .,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,+set(),ltable_title,1,0@1376#1@2383,0.19863783
15,1377,sibelius photoscore professional scanning software music production software,.,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,-{'sibelius-software-ltd'},ltable_manufacturer,2,0@1377#1@2383,0.30884874
16,1378,sibelius photoscore professional scanning software music production software,sibelius-software-ltd,179.95,2383,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,-{'.'},ltable_manufacturer,2,0@1378#1@2383,0.32192802
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,375,reel deal casino championship edition,phantom efx,19.99,375,reel deal casino championship edition,phantom efx,19.99,,,,0@375#1@375,0.61138284
1,375,reel deal casino championship edition,phantom efx,19.99,3226,deal casino championship edition,phantom efx,19.99,-{'reel'},rtable_title,5,0@375#1@3226,0.532759
2,375,reel deal casino championship edition,phantom efx,19.99,3227,reel,phantom efx,19.99,"-{'edition', 'championship', 'casino', 'deal'}",rtable_title,5,0@375#1@3227,0.06755464
3,375,reel deal casino championship edition,phantom efx,19.99,3228,casino championship edition,phantom efx,19.99,"-{'reel', 'deal'}",rtable_title,5,0@375#1@3228,0.64270043
4,375,reel deal casino championship edition,phantom efx,19.99,3229,reel deal,phantom efx,19.99,"-{'edition', 'championship', 'casino'}",rtable_title,5,0@375#1@3229,0.05827838
5,375,reel deal casino championship edition,phantom efx,19.99,3230,championship edition,phantom efx,19.99,"-{'reel', 'casino', 'deal'}",rtable_title,5,0@375#1@3230,0.20426984
6,375,reel deal casino championship edition,phantom efx,19.99,3231,reel deal casino,phantom efx,19.99,"-{'edition', 'championship'}",rtable_title,5,0@375#1@3231,0.12643187
7,375,reel deal casino championship edition,phantom efx,19.99,3232,edition,phantom efx,19.99,"-{'reel', 'championship', 'casino', 'deal'}",rtable_title,5,0@375#1@3232,0.028522586
8,375,reel deal casino championship edition,phantom efx,19.99,3233,reel deal casino championship,phantom efx,19.99,-{'edition'},rtable_title,5,0@375#1@3233,0.18706115
9,375,reel deal casino championship edition,phantom efx,19.99,3234,reel deal casino championship edition,efx,19.99,-{'phantom'},rtable_manufacturer,6,0@375#1@3234,0.61150396
10,375,reel deal casino championship edition,phantom efx,19.99,3235,reel deal casino championship edition,phantom,19.99,-{'efx'},rtable_manufacturer,6,0@375#1@3235,0.4833467
0,532,phantom efx reel deal casino shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,,,,0@532#1@532,0.92452365
1,1363,efx reel deal casino shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,-{'phantom'},ltable_title,1,0@1363#1@532,0.9619403
2,1364,phantom,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'edition', 'shuffle', 'deal', 'efx', 'casino', 'master'}",ltable_title,1,0@1364#1@532,0.5099638
3,1365,reel deal casino shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'efx', 'phantom'}",ltable_title,1,0@1365#1@532,0.9168086
4,1366,phantom efx,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'edition', 'shuffle', 'deal', 'casino', 'master'}",ltable_title,1,0@1366#1@532,0.83570975
5,1367,deal casino shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'efx', 'phantom'}",ltable_title,1,0@1367#1@532,0.9760366
6,1368,phantom efx reel,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'edition', 'shuffle', 'deal', 'casino', 'master'}",ltable_title,1,0@1368#1@532,0.75012726
7,1369,casino shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'deal', 'efx', 'phantom'}",ltable_title,1,0@1369#1@532,0.9719359
8,1370,phantom efx reel deal,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'edition', 'shuffle', 'casino', 'master'}",ltable_title,1,0@1370#1@532,0.645949
9,1371,shuffle master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'deal', 'efx', 'casino', 'phantom'}",ltable_title,1,0@1371#1@532,0.92961895
10,1372,phantom efx reel deal casino,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'edition', 'shuffle', 'master'}",ltable_title,1,0@1372#1@532,0.7478912
11,1373,master edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'shuffle', 'deal', 'efx', 'casino', 'phantom'}",ltable_title,1,0@1373#1@532,0.9104233
12,1374,phantom efx reel deal casino shuffle,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'edition', 'master'}",ltable_title,1,0@1374#1@532,0.7122191
13,1375,edition,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,"-{'reel', 'shuffle', 'deal', 'efx', 'casino', 'master', 'phantom'}",ltable_title,1,0@1375#1@532,0.640084
14,1376,phantom efx reel deal casino shuffle master,,17.24,532,phantom efx reel deal casino shuffle master edition,,17.24,-{'edition'},ltable_title,1,0@1376#1@532,0.8009649
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,781,microsoft excel 2004 ( mac ),microsoft,229.99,781,microsoft excel 2004 ( mac ),microsoft,229.99,,,,0@781#1@781,0.0020965103
1,781,microsoft excel 2004 ( mac ),microsoft,229.99,3226,excel 2004 ( mac ),microsoft,229.99,-{'microsoft'},rtable_title,5,0@781#1@3226,0.00045368922
2,781,microsoft excel 2004 ( mac ),microsoft,229.99,3227,microsoft,microsoft,229.99,"-{'2004', ')', '(', 'excel', 'mac'}",rtable_title,5,0@781#1@3227,0.0027005891
3,781,microsoft excel 2004 ( mac ),microsoft,229.99,3228,2004 ( mac ),microsoft,229.99,"-{'microsoft', 'excel'}",rtable_title,5,0@781#1@3228,8.861512e-05
4,781,microsoft excel 2004 ( mac ),microsoft,229.99,3229,microsoft excel,microsoft,229.99,"-{'2004', ')', '(', 'mac'}",rtable_title,5,0@781#1@3229,0.0009554128
5,781,microsoft excel 2004 ( mac ),microsoft,229.99,3230,( mac ),microsoft,229.99,"-{'2004', 'microsoft', 'excel'}",rtable_title,5,0@781#1@3230,6.5079475e-05
6,781,microsoft excel 2004 ( mac ),microsoft,229.99,3231,microsoft excel 2004,microsoft,229.99,"-{')', '(', 'mac'}",rtable_title,5,0@781#1@3231,0.0013223912
7,781,microsoft excel 2004 ( mac ),microsoft,229.99,3232,mac ),microsoft,229.99,"-{'2004', 'microsoft', '(', 'excel'}",rtable_title,5,0@781#1@3232,0.0015888552
8,781,microsoft excel 2004 ( mac ),microsoft,229.99,3233,microsoft excel 2004 (,microsoft,229.99,"-{')', 'mac'}",rtable_title,5,0@781#1@3233,0.0018343
9,781,microsoft excel 2004 ( mac ),microsoft,229.99,3234,),microsoft,229.99,"-{'2004', 'microsoft', '(', 'excel', 'mac'}",rtable_title,5,0@781#1@3234,0.002232131
10,781,microsoft excel 2004 ( mac ),microsoft,229.99,3235,microsoft excel 2004 ( mac,microsoft,229.99,-{')'},rtable_title,5,0@781#1@3235,0.0017422802
0,3199,microsoft ( r ) office ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,,,,0@3199#1@3199,0.80026406
1,1363,( r ) office ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,-{'microsoft'},ltable_title,1,0@1363#1@3199,0.93748415
2,1364,microsoft,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{')', '(', 'office', 'ultimate', 'r', '2007'}",ltable_title,1,0@1364#1@3199,0.010797176
3,1365,r ) office ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'microsoft', '('}",ltable_title,1,0@1365#1@3199,0.8693758
4,1366,microsoft (,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{')', 'office', 'ultimate', 'r', '2007'}",ltable_title,1,0@1366#1@3199,0.04447066
5,1367,) office ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'microsoft', '(', 'r'}",ltable_title,1,0@1367#1@3199,0.8786275
6,1368,microsoft ( r,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{')', 'office', 'ultimate', '2007'}",ltable_title,1,0@1368#1@3199,0.16136613
7,1369,office ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'microsoft', ')', '(', 'r'}",ltable_title,1,0@1369#1@3199,0.5963668
8,1370,microsoft ( r ),,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'office', 'ultimate', '2007'}",ltable_title,1,0@1370#1@3199,0.50218654
9,1371,ultimate 2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'microsoft', ')', '(', 'office', 'r'}",ltable_title,1,0@1371#1@3199,0.24775179
10,1372,microsoft ( r ) office,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'ultimate', '2007'}",ltable_title,1,0@1372#1@3199,0.78598475
11,1373,2007,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,"-{'microsoft', ')', '(', 'office', 'ultimate', 'r'}",ltable_title,1,0@1373#1@3199,0.28689265
12,1374,microsoft ( r ) office ultimate,,539.95,3199,microsoft ( r ) office ultimate 2007,,539.95,-{'2007'},ltable_title,1,0@1374#1@3199,0.82228315
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,,,,0@93#1@93,0.1015569
1,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3226,office frontpage 2003 academic version windows ),microsoft,159.98,-{'microsoft'},rtable_title,5,0@93#1@3226,0.31224397
2,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3227,microsoft,microsoft,159.98,"-{'windows', ')', 'office', 'academic', 'version', 'frontpage', '2003'}",rtable_title,5,0@93#1@3227,9.707004e-05
3,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3228,frontpage 2003 academic version windows ),microsoft,159.98,"-{'microsoft', 'office'}",rtable_title,5,0@93#1@3228,0.35303172
4,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3229,microsoft office,microsoft,159.98,"-{'windows', ')', 'academic', 'version', 'frontpage', '2003'}",rtable_title,5,0@93#1@3229,0.00068865396
5,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3230,2003 academic version windows ),microsoft,159.98,"-{'microsoft', 'office', 'frontpage'}",rtable_title,5,0@93#1@3230,0.07940285
6,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3231,microsoft office frontpage,microsoft,159.98,"-{'windows', ')', 'academic', 'version', '2003'}",rtable_title,5,0@93#1@3231,0.007159026
7,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3232,academic version windows ),microsoft,159.98,"-{'microsoft', 'office', 'frontpage', '2003'}",rtable_title,5,0@93#1@3232,0.038662262
8,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3233,microsoft office frontpage 2003,microsoft,159.98,"-{'windows', ')', 'academic', 'version'}",rtable_title,5,0@93#1@3233,0.020196192
9,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3234,version windows ),microsoft,159.98,"-{'microsoft', 'office', 'academic', 'frontpage', '2003'}",rtable_title,5,0@93#1@3234,0.007830457
10,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3235,microsoft office frontpage 2003 academic,microsoft,159.98,"-{'windows', ')', 'version'}",rtable_title,5,0@93#1@3235,0.042136706
11,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3236,windows ),microsoft,159.98,"-{'microsoft', 'office', 'academic', 'version', 'frontpage', '2003'}",rtable_title,5,0@93#1@3236,0.0028553647
12,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3237,microsoft office frontpage 2003 academic version,microsoft,159.98,"-{'windows', ')'}",rtable_title,5,0@93#1@3237,0.07597757
13,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3238,),microsoft,159.98,"-{'microsoft', 'windows', 'office', 'academic', 'version', 'frontpage', '2003'}",rtable_title,5,0@93#1@3238,0.0014805116
14,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3239,microsoft office frontpage 2003 academic version windows,microsoft,159.98,-{')'},rtable_title,5,0@93#1@3239,0.07815007
0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,,,,0@3160#1@3160,0.84970516
1,1363,( r ) windows ( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,-{'microsoft'},ltable_title,1,0@1363#1@3160,0.90562385
2,1364,microsoft,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'windows', ')', 'edition', 'with', 'professional', '(', 'sp2', 'xp', 'r'}",ltable_title,1,0@1364#1@3160,4.0833587e-05
3,1365,r ) windows ( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,-{'microsoft'},ltable_title,1,0@1365#1@3160,0.8096169
4,1366,microsoft (,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'windows', ')', 'edition', 'with', 'professional', 'sp2', 'xp', 'r'}",ltable_title,1,0@1366#1@3160,0.0008037822
5,1367,) windows ( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,-{'microsoft'},ltable_title,1,0@1367#1@3160,0.4461492
6,1368,microsoft ( r,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'windows', ')', 'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1368#1@3160,0.0035412228
7,1369,windows ( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,-{'microsoft'},ltable_title,1,0@1369#1@3160,0.07021181
8,1370,microsoft ( r ),,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'windows', 'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1370#1@3160,0.024695285
9,1371,( r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows'}",ltable_title,1,0@1371#1@3160,0.24904396
10,1372,microsoft ( r ) windows,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1372#1@3160,0.014899805
11,1373,r ) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', '('}",ltable_title,1,0@1373#1@3160,0.075483605
12,1374,microsoft ( r ) windows (,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1374#1@3160,0.045716222
13,1375,) xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', '(', 'r'}",ltable_title,1,0@1375#1@3160,0.0009039988
14,1376,microsoft ( r ) windows ( r,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1376#1@3160,0.12544492
15,1377,xp professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', ')', '(', 'r'}",ltable_title,1,0@1377#1@3160,2.011366e-06
16,1378,microsoft ( r ) windows ( r ),,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'professional', 'sp2', 'xp'}",ltable_title,1,0@1378#1@3160,0.18208514
17,1379,professional edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', ')', '(', 'xp', 'r'}",ltable_title,1,0@1379#1@3160,0.00026402657
18,1380,microsoft ( r ) windows ( r ) xp,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'professional', 'sp2'}",ltable_title,1,0@1380#1@3160,0.6765534
19,1381,edition with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', ')', 'professional', '(', 'xp', 'r'}",ltable_title,1,0@1381#1@3160,0.02230666
20,1382,microsoft ( r ) windows ( r ) xp professional,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'edition', 'with', 'sp2'}",ltable_title,1,0@1382#1@3160,0.8758498
21,1383,with sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', ')', 'edition', 'professional', '(', 'xp', 'r'}",ltable_title,1,0@1383#1@3160,0.017230904
