,ltable_id,ltable_name,ltable_description,ltable_price,rtable_id,rtable_name,rtable_description,rtable_price,diff,attr_name,attr_pos,id,match_score
18,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1109,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550,,"-{'bravia', 'truehd', 'plus', '1080p', 'dolby', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'dts', 'hdmi-cec', 'output', 'via', 'to', 'and', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'decode', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1109,0.088313684
19,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1110,sony blu-ray disc player bdps550,dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'bdps550', 'sony', 'decode', 'blu-ray', 'disc'}",rtable_description,6,0@955#1@1110,0.30199882
20,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1111,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode,,"-{'bravia', 'truehd', 'plus', '1080p', 'dolby', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'dts', 'hdmi-cec', 'output', 'via', 'to', 'and', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1111,0.18736392
21,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1112,sony blu-ray disc player bdps550,truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'bdps550', 'sony', 'decode', 'blu-ray', 'disc'}",rtable_description,6,0@955#1@1112,0.32153428
22,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1113,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby,,"-{'bravia', 'truehd', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'dts', 'hdmi-cec', 'output', 'via', 'to', 'and', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1113,0.3766302
23,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1114,sony blu-ray disc player bdps550,and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'decode', 'blu-ray', 'disc'}",rtable_description,6,0@955#1@1114,0.18523209
24,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1115,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'dts', 'hdmi-cec', 'output', 'via', 'to', 'and', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1115,0.4145853
25,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1116,sony blu-ray disc player bdps550,dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'decode', 'blu-ray', 'disc'}",rtable_description,6,0@955#1@1116,0.13104804
26,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1117,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'dts', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1117,0.4133408
27,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1118,sony blu-ray disc player bdps550,hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'decode', 'blu-ray', 'dts', 'disc'}",rtable_description,6,0@955#1@1118,0.047758453
28,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1119,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'hd', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1119,0.411693
29,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1120,sony blu-ray disc player bdps550,internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'decode', 'blu-ray', 'dts', 'disc'}",rtable_description,6,0@955#1@1120,0.062047616
30,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1121,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'internally', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1121,0.40183917
31,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1122,sony blu-ray disc player bdps550,full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'decode', 'blu-ray', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1122,0.04373583
32,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1123,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'full', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1123,0.42874992
33,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1124,sony blu-ray disc player bdps550,hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'full', 'decode', 'blu-ray', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1124,0.026197318
34,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1125,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1125,0.4322923
35,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1126,sony blu-ray disc player bdps550,1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'full', 'decode', 'blu-ray', 'hd', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1126,0.04163098
36,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1127,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '1080', '24p', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1127,0.42214873
37,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1128,sony blu-ray disc player bdps550,video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'full', '1080', 'decode', 'blu-ray', 'hd', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1128,0.036806267
38,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1129,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '24p', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'video', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1129,0.43058676
39,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1130,sony blu-ray disc player bdps550,output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'full', '1080', 'decode', 'blu-ray', 'video', 'hd', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1130,0.2358427
40,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1131,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '24p', 'bd/dvd/cd', 'hdmi-cec', 'output', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1131,0.4310181
41,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1132,sony blu-ray disc player bdps550,24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'full', '1080', 'decode', 'blu-ray', 'video', 'hd', 'internally', 'dts', 'disc'}",rtable_description,6,0@955#1@1132,0.040873494
42,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1133,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', '24p', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1133,0.44192734
43,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1134,sony blu-ray disc player bdps550,true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', '1080', '24p', 'internally', 'dts', 'full', 'decode', 'blu-ray', 'video', 'hd', 'disc'}",rtable_description,6,0@955#1@1134,0.04801548
44,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1135,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'true', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1135,0.4344141
45,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1136,sony blu-ray disc player bdps550,cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', '1080', '24p', 'internally', 'dts', 'full', 'decode', 'blu-ray', 'video', 'hd', 'true', 'disc'}",rtable_description,6,0@955#1@1136,0.05653201
46,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1137,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'cinema', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1137,0.43213284
47,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1138,sony blu-ray disc player bdps550,dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', '1080', '24p', 'internally', 'dts', 'cinema', 'full', 'decode', 'blu-ray', 'video', 'hd', 'true', 'disc'}",rtable_description,6,0@955#1@1138,0.053593576
48,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1139,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'dvd', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1139,0.43437827
49,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1140,sony blu-ray disc player bdps550,upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'dvd', '1080', '24p', 'internally', 'dts', 'cinema', 'full', 'decode', 'blu-ray', 'video', 'hd', 'true', 'disc'}",rtable_description,6,0@955#1@1140,0.044711445
50,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1141,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'remote', 'upscaling', 'with'}",rtable_description,6,0@955#1@1141,0.4400384
51,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1142,sony blu-ray disc player bdps550,to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'dvd', '1080', '24p', 'internally', 'dts', 'cinema', 'full', 'decode', 'blu-ray', 'video', 'hd', 'true', 'disc', 'upscaling'}",rtable_description,6,0@955#1@1142,0.010658372
52,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1143,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'bd/dvd/cd', 'hdmi-cec', 'via', 'to', 'decoding', 'theatre', 'front', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'remote', 'with'}",rtable_description,6,0@955#1@1143,0.4395552
53,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1144,sony blu-ray disc player bdps550,1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,"-{'player', 'truehd', 'bdps550', 'sony', 'dvd', '1080', '24p', 'internally', 'dts', 'to', 'cinema', 'full', 'decode', 'blu-ray', 'video', 'hd', 'true', 'disc', 'upscaling'}",rtable_description,6,0@955#1@1144,0.00628025
54,955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1145,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to,,"-{'bravia', 'plus', '1080p', 'digital', 'backlit', 'x.v.', 'bd/dvd/cd', 'hdmi-cec', 'via', 'decoding', 'theatre', 'front', 'sync', 'avchd', 'playback', 'finish', '(', ')', 'color', 'glass', 'hdmi', 'remote', 'with'}",rtable_description,6,0@955#1@1145,0.4408365
